var_name,file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dateTime_X,dateTime_Y,diff_time,n,Slope,RMSE,MAPE,Bias,Error
RHOW,TRIOS_vs_VIIRS_J1_vs_20240812T112613_RHOW.csv,VIIRS_J1,TRIOS,15.154676,36.545361,15.126526,36.571358,3.84,2024-08-12T10:36:00Z,2024-08-12T09:26:13Z,70,5,0.98,4e-4,9.7,0.5,2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240812T113136_RHOW.csv,TRIOS,VIIRS_J1,15.130457,36.580312,15.166183,36.565945,3.57,2024-08-12T09:31:36Z,2024-08-12T10:36:00Z,64,5,1.02,3e-4,11.7,-1.4,1.4
RHOW,TRIOS_vs_VIIRS_J1_vs_20240812T113136_RHOW.csv,VIIRS_J1,TRIOS,15.166183,36.565945,15.130457,36.580312,3.57,2024-08-12T10:36:00Z,2024-08-12T09:31:36Z,64,5,0.98,3e-4,21.3,1.4,1.4
RHOW,TRIOS_vs_VIIRS_J1_vs_20240812T113635_RHOW.csv,TRIOS,VIIRS_J1,15.13428,36.588713,15.165146,36.575764,3.11,2024-08-12T09:36:35Z,2024-08-12T10:36:00Z,59,5,1.02,3e-4,10.6,-1.2,2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240812T113635_RHOW.csv,VIIRS_J1,TRIOS,15.165146,36.575764,15.13428,36.588713,3.11,2024-08-12T10:36:00Z,2024-08-12T09:36:35Z,59,5,0.98,3e-4,17.8,1.2,2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240812T114701_RHOW.csv,TRIOS,VIIRS_J1,15.142036,36.605829,15.164115,36.585583,3,2024-08-12T09:47:01Z,2024-08-12T10:36:00Z,49,5,1.1,0.0014,15.1,1.1,8.6
RHOW,TRIOS_vs_VIIRS_J1_vs_20240812T114701_RHOW.csv,VIIRS_J1,TRIOS,15.164115,36.585583,15.142036,36.605829,3,2024-08-12T10:36:00Z,2024-08-12T09:47:01Z,49,5,0.9,0.0014,24.4,-1.1,8.6
RHOW,TRIOS_vs_VIIRS_J1_vs_20240812T120232_RHOW.csv,TRIOS,VIIRS_J1,15.156697,36.624387,15.184217,36.656387,4.33,2024-08-12T10:02:32Z,2024-08-12T10:36:00Z,33,5,0.93,0.0018,23.1,-13.5,13.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240812T120232_RHOW.csv,VIIRS_J1,TRIOS,15.184217,36.656387,15.156697,36.624387,4.33,2024-08-12T10:36:00Z,2024-08-12T10:02:32Z,33,5,1.07,0.0018,75.2,13.5,13.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240812T121332_RHOW.csv,TRIOS,VIIRS_J1,15.160808,36.643068,15.172469,36.682354,4.5,2024-08-12T10:13:32Z,2024-08-12T10:36:00Z,22,5,0.87,0.0025,31.1,-16.8,16.8
RHOW,TRIOS_vs_VIIRS_J1_vs_20240812T121332_RHOW.csv,VIIRS_J1,TRIOS,15.172469,36.682354,15.160808,36.643068,4.5,2024-08-12T10:36:00Z,2024-08-12T10:13:32Z,22,5,1.14,0.0025,2345.3,16.8,16.8
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T083924_RHOW.csv,TRIOS,VIIRS_J1,15.618002,36.839055,17.091015,37.791035,168.04,2024-08-13T06:39:24Z,2024-08-13T08:36:00Z,117,5,1.14,0.0037,63.8,20.2,20.2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T083924_RHOW.csv,VIIRS_J1,TRIOS,17.091015,37.791035,15.618002,36.839055,168.04,2024-08-13T08:36:00Z,2024-08-13T06:39:24Z,117,5,0.88,0.0037,29.2,-20.2,20.2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T085527_RHOW.csv,TRIOS,VIIRS_J1,15.641882,36.847029,17.091015,37.791035,165.83,2024-08-13T06:55:27Z,2024-08-13T08:36:00Z,101,5,1.13,0.0036,69.1,20.3,20.3
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T085527_RHOW.csv,VIIRS_J1,TRIOS,17.091015,37.791035,15.641882,36.847029,165.83,2024-08-13T08:36:00Z,2024-08-13T06:55:27Z,101,5,0.88,0.0036,29.1,-20.3,20.3
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T091810_RHOW.csv,TRIOS,VIIRS_J1,15.642535,36.849694,17.091015,37.791035,165.6,2024-08-13T07:18:10Z,2024-08-13T08:36:00Z,78,5,1.01,9e-4,44.5,4.4,4.4
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T091810_RHOW.csv,VIIRS_J1,TRIOS,17.091015,37.791035,15.642535,36.849694,165.6,2024-08-13T08:36:00Z,2024-08-13T07:18:10Z,78,5,0.99,9e-4,18.8,-4.4,4.4
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T092834_RHOW.csv,TRIOS,VIIRS_J1,15.642879,36.851138,17.091015,37.791035,165.47,2024-08-13T07:28:34Z,2024-08-13T08:36:00Z,67,5,1.05,0.0016,31.4,8.2,8.2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T092834_RHOW.csv,VIIRS_J1,TRIOS,17.091015,37.791035,15.642879,36.851138,165.47,2024-08-13T08:36:00Z,2024-08-13T07:28:34Z,67,5,0.96,0.0016,18.2,-8.2,8.2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T094412_RHOW.csv,TRIOS,VIIRS_J1,15.643651,36.852661,17.091015,37.791035,165.31,2024-08-13T07:44:12Z,2024-08-13T08:36:00Z,52,5,1.09,0.0025,35.1,13.4,13.4
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T094412_RHOW.csv,VIIRS_J1,TRIOS,17.091015,37.791035,15.643651,36.852661,165.31,2024-08-13T08:36:00Z,2024-08-13T07:44:12Z,52,5,0.92,0.0025,21.2,-13.4,13.4
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T100254_RHOW.csv,TRIOS,VIIRS_J1,15.645168,36.85477,17.091015,37.791035,165.06,2024-08-13T08:02:54Z,2024-08-13T08:36:00Z,33,5,1.11,0.003,37.3,15.9,15.9
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T100254_RHOW.csv,VIIRS_J1,TRIOS,17.091015,37.791035,15.645168,36.85477,165.06,2024-08-13T08:36:00Z,2024-08-13T08:02:54Z,33,5,0.9,0.003,22.9,-15.9,15.9
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T101805_RHOW.csv,TRIOS,VIIRS_J1,15.646745,36.856725,15.37805,39.886929,338.13,2024-08-13T08:18:05Z,2024-08-13T10:18:01Z,120,5,0.9,0.0019,24.7,-6.5,11.1
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T101805_RHOW.csv,VIIRS_J1,TRIOS,15.37805,39.886929,15.646745,36.856725,338.13,2024-08-13T10:18:01Z,2024-08-13T08:18:05Z,120,5,1.1,0.0019,322.3,6.5,11.1
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T102853_RHOW.csv,TRIOS,VIIRS_J1,15.648158,36.858453,15.37805,39.886929,337.95,2024-08-13T08:28:53Z,2024-08-13T10:18:01Z,109,5,0.91,0.0018,24.4,-6.1,10.9
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T102853_RHOW.csv,VIIRS_J1,TRIOS,15.37805,39.886929,15.648158,36.858453,337.95,2024-08-13T10:18:01Z,2024-08-13T08:28:53Z,109,5,1.09,0.0018,312.1,6.1,10.9
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T103902_RHOW.csv,TRIOS,VIIRS_J1,15.6463,36.867216,17.091015,37.791035,164.1,2024-08-13T08:39:02Z,2024-08-13T08:36:00Z,3,3,1.07,0.0016,8.3,7.7,7.7
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T103902_RHOW.csv,VIIRS_J1,TRIOS,17.091015,37.791035,15.6463,36.867216,164.1,2024-08-13T08:36:00Z,2024-08-13T08:39:02Z,3,3,0.93,0.0016,7.7,-7.7,7.7
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T111027_RHOW.csv,TRIOS,VIIRS_J1,15.598117,36.923126,15.338189,39.883099,330.28,2024-08-13T09:10:27Z,2024-08-13T10:18:01Z,68,5,0.89,0.0025,25.1,-10.5,10.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T111027_RHOW.csv,VIIRS_J1,TRIOS,15.338189,39.883099,15.598117,36.923126,330.28,2024-08-13T10:18:01Z,2024-08-13T09:10:27Z,68,5,1.12,0.0025,217.4,10.5,10.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T112027_RHOW.csv,TRIOS,VIIRS_J1,15.585597,36.938744,15.324942,39.881824,328.41,2024-08-13T09:20:27Z,2024-08-13T10:18:01Z,58,5,0.88,0.0029,27.2,-12.8,12.8
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T112027_RHOW.csv,VIIRS_J1,TRIOS,15.324942,39.881824,15.585597,36.938744,328.41,2024-08-13T10:18:01Z,2024-08-13T09:20:27Z,58,5,1.14,0.0029,226.5,12.8,12.8
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T112547_RHOW.csv,TRIOS,VIIRS_J1,15.5784,36.94705,15.324942,39.881824,327.44,2024-08-13T09:25:47Z,2024-08-13T10:18:01Z,52,5,0.88,0.0029,27,-12.8,12.8
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T112547_RHOW.csv,VIIRS_J1,TRIOS,15.324942,39.881824,15.5784,36.94705,327.44,2024-08-13T10:18:01Z,2024-08-13T09:25:47Z,52,5,1.14,0.0029,220.1,12.8,12.8
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T141327_RHOW.csv,TRIOS,VIIRS_J1,15.331061,37.199518,15.102751,39.860191,296.85,2024-08-13T12:13:27Z,2024-08-13T10:18:01Z,115,5,0.92,0.002,21.7,-10.5,10.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240813T141327_RHOW.csv,VIIRS_J1,TRIOS,15.102751,39.860191,15.331061,37.199518,296.85,2024-08-13T10:18:01Z,2024-08-13T12:13:27Z,115,5,1.08,0.002,62.3,10.5,10.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240814T100247_RHOW.csv,TRIOS,VIIRS_J1,15.489222,37.584957,15.5079,37.57465,2.01,2024-08-14T08:02:47Z,2024-08-14T09:54:00Z,111,5,0.95,0.0012,8.5,-5.1,5.1
RHOW,TRIOS_vs_VIIRS_J1_vs_20240814T100247_RHOW.csv,VIIRS_J1,TRIOS,15.5079,37.57465,15.489222,37.584957,2.01,2024-08-14T09:54:00Z,2024-08-14T08:02:47Z,111,5,1.06,0.0012,10.8,5.1,5.1
RHOW,TRIOS_vs_VIIRS_J1_vs_20240814T101309_RHOW.csv,TRIOS,VIIRS_J1,15.48502,37.581365,15.509408,37.568062,2.61,2024-08-14T08:13:09Z,2024-08-14T09:54:00Z,101,5,0.97,5e-4,4.3,-1.8,2.6
RHOW,TRIOS_vs_VIIRS_J1_vs_20240814T101309_RHOW.csv,VIIRS_J1,TRIOS,15.509408,37.568062,15.48502,37.581365,2.61,2024-08-14T09:54:00Z,2024-08-14T08:13:09Z,101,5,1.03,5e-4,4.4,1.8,2.6
RHOW,TRIOS_vs_VIIRS_J1_vs_20240814T102320_RHOW.csv,TRIOS,VIIRS_J1,15.481237,37.578267,15.500723,37.566803,2.14,2024-08-14T08:23:20Z,2024-08-14T09:54:00Z,91,5,0.95,0.0011,5.9,-4.3,5.2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240814T102320_RHOW.csv,VIIRS_J1,TRIOS,15.500723,37.566803,15.481237,37.578267,2.14,2024-08-14T09:54:00Z,2024-08-14T08:23:20Z,91,5,1.06,0.0011,6.3,4.3,5.2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240814T102828_RHOW.csv,TRIOS,VIIRS_J1,15.479555,37.576855,15.500723,37.566803,2.18,2024-08-14T08:28:28Z,2024-08-14T09:54:00Z,86,5,0.94,0.0011,4.6,-3,4.4
RHOW,TRIOS_vs_VIIRS_J1_vs_20240814T102828_RHOW.csv,VIIRS_J1,TRIOS,15.500723,37.566803,15.479555,37.576855,2.18,2024-08-14T09:54:00Z,2024-08-14T08:28:28Z,86,5,1.06,0.0011,4.6,3,4.4
RHOW,TRIOS_vs_VIIRS_J1_vs_20240814T103829_RHOW.csv,TRIOS,VIIRS_J1,15.476803,37.575142,15.492041,37.56554,1.72,2024-08-14T08:38:29Z,2024-08-14T09:54:00Z,76,5,0.94,0.0012,5.1,-2.7,4.3
RHOW,TRIOS_vs_VIIRS_J1_vs_20240814T103829_RHOW.csv,VIIRS_J1,TRIOS,15.492041,37.56554,15.476803,37.575142,1.72,2024-08-14T09:54:00Z,2024-08-14T08:38:29Z,76,5,1.07,0.0012,5,2.7,4.3
RHOW,TRIOS_vs_VIIRS_J1_vs_20240814T112844_RHOW.csv,TRIOS,VIIRS_J1,15.49475,37.665803,15.517331,37.657654,2.19,2024-08-14T09:28:44Z,2024-08-14T09:54:00Z,25,5,0.9,0.0027,20.9,-14.5,14.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240814T112844_RHOW.csv,VIIRS_J1,TRIOS,15.517331,37.657654,15.49475,37.665803,2.19,2024-08-14T09:54:00Z,2024-08-14T09:28:44Z,25,5,1.11,0.0027,37.1,14.5,14.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240814T114434_RHOW.csv,TRIOS,VIIRS_J1,15.50315,37.697373,15.521522,37.678677,2.64,2024-08-14T09:44:34Z,2024-08-14T09:54:00Z,9,5,0.94,0.0019,18.6,-9.8,9.8
RHOW,TRIOS_vs_VIIRS_J1_vs_20240814T114434_RHOW.csv,VIIRS_J1,TRIOS,15.521522,37.678677,15.50315,37.697373,2.64,2024-08-14T09:54:00Z,2024-08-14T09:44:34Z,9,5,1.06,0.0019,32.1,9.8,9.8
RHOW,TRIOS_vs_VIIRS_J1_vs_20240814T115503_RHOW.csv,TRIOS,VIIRS_J1,15.509195,37.718128,15.549396,37.79818,9.59,2024-08-14T09:55:03Z,2024-08-14T09:54:00Z,1,5,0.91,0.0026,18.7,-14.8,14.8
RHOW,TRIOS_vs_VIIRS_J1_vs_20240814T115503_RHOW.csv,VIIRS_J1,TRIOS,15.549396,37.79818,15.509195,37.718128,9.59,2024-08-14T09:54:00Z,2024-08-14T09:55:03Z,1,5,1.1,0.0026,30.2,14.8,14.8
RHOW,TRIOS_vs_VIIRS_J1_vs_20240815T090750_RHOW.csv,TRIOS,VIIRS_J1,15.389395,38.539622,15.408398,38.522755,2.5,2024-08-15T07:07:50Z,2024-08-15T09:36:00Z,148,5,0.78,0.0039,15.3,-19.2,19.2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240815T090750_RHOW.csv,VIIRS_J1,TRIOS,15.408398,38.522755,15.389395,38.539622,2.5,2024-08-15T09:36:00Z,2024-08-15T07:07:50Z,148,5,1.27,0.0039,18.7,19.2,19.2
RHOW,TRIOS_vs_VIIRS_J1_vs_20240815T094524_RHOW.csv,TRIOS,VIIRS_J1,15.3841,38.537472,15.406294,38.529747,2.12,2024-08-15T07:45:24Z,2024-08-15T09:36:00Z,111,5,0.79,0.0034,30.5,-16.5,18.9
RHOW,TRIOS_vs_VIIRS_J1_vs_20240815T094524_RHOW.csv,VIIRS_J1,TRIOS,15.406294,38.529747,15.3841,38.537472,2.12,2024-08-15T09:36:00Z,2024-08-15T07:45:24Z,111,5,1.26,0.0034,23.9,16.5,18.9
RHOW,TRIOS_vs_VIIRS_J1_vs_20240815T102922_RHOW.csv,TRIOS,VIIRS_J1,15.37505,38.533955,15.39826,38.520866,2.49,2024-08-15T08:29:22Z,2024-08-15T09:36:00Z,67,5,0.79,0.0035,30.4,-16.5,18.9
RHOW,TRIOS_vs_VIIRS_J1_vs_20240815T102922_RHOW.csv,VIIRS_J1,TRIOS,15.39826,38.520866,15.37505,38.533955,2.49,2024-08-15T09:36:00Z,2024-08-15T08:29:22Z,67,5,1.26,0.0035,23.8,16.5,18.9
RHOW,TRIOS_vs_VIIRS_J1_vs_20240815T103947_RHOW.csv,TRIOS,VIIRS_J1,15.366558,38.543917,15.394046,38.534859,2.6,2024-08-15T08:39:47Z,2024-08-15T09:36:00Z,56,5,0.76,0.004,30.7,-20.2,23.4
RHOW,TRIOS_vs_VIIRS_J1_vs_20240815T103947_RHOW.csv,VIIRS_J1,TRIOS,15.394046,38.534859,15.366558,38.543917,2.6,2024-08-15T09:36:00Z,2024-08-15T08:39:47Z,56,5,1.31,0.004,26.8,20.2,23.4
RHOW,TRIOS_vs_VIIRS_J1_vs_20240815T110740_RHOW.csv,TRIOS,VIIRS_J1,15.342067,38.56888,15.365286,38.55909,2.3,2024-08-15T09:07:40Z,2024-08-15T09:36:00Z,28,5,0.7,0.0053,31,-27.2,32.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240815T110740_RHOW.csv,VIIRS_J1,TRIOS,15.365286,38.55909,15.342067,38.56888,2.3,2024-08-15T09:36:00Z,2024-08-15T09:07:40Z,28,5,1.41,0.0053,33.3,27.2,32.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240815T111757_RHOW.csv,TRIOS,VIIRS_J1,15.333313,38.577862,15.358935,38.58009,2.24,2024-08-15T09:17:57Z,2024-08-15T09:36:00Z,18,5,0.72,0.0047,47.9,-20.5,28.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240815T111757_RHOW.csv,VIIRS_J1,TRIOS,15.358935,38.58009,15.333313,38.577862,2.24,2024-08-15T09:36:00Z,2024-08-15T09:17:57Z,18,5,1.37,0.0047,34.7,20.5,28.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240815T113330_RHOW.csv,TRIOS,VIIRS_J1,15.32,38.590942,15.339417,38.582943,1.91,2024-08-15T09:33:30Z,2024-08-15T09:36:00Z,2,3,0.77,0.0039,20.7,-24.5,24.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240815T113330_RHOW.csv,VIIRS_J1,TRIOS,15.339417,38.582943,15.32,38.590942,1.91,2024-08-15T09:36:00Z,2024-08-15T09:33:30Z,2,3,1.3,0.0039,26.2,24.5,24.5
RHOW,TRIOS_vs_VIIRS_J1_vs_20240815T115408_RHOW.csv,TRIOS,VIIRS_J1,15.302222,38.608387,15.25993,38.678291,8.61,2024-08-15T09:54:08Z,2024-08-15T09:36:00Z,18,5,0.74,0.0046,36.8,-27.3,33
RHOW,TRIOS_vs_VIIRS_J1_vs_20240815T115408_RHOW.csv,VIIRS_J1,TRIOS,15.25993,38.678291,15.302222,38.608387,8.61,2024-08-15T09:36:00Z,2024-08-15T09:54:08Z,18,5,1.34,0.0046,34.6,27.3,33
RHOW,TRIOS_vs_VIIRS_J2_vs_20240809T093222_RHOW.csv,TRIOS,VIIRS_J2,22.405569,36.002848,22.406925,36.030514,3.08,2024-08-09T07:32:22Z,2024-08-09T09:00:01Z,88,5,0.97,0.0012,25.8,-6.7,9.5
RHOW,TRIOS_vs_VIIRS_J2_vs_20240809T093222_RHOW.csv,VIIRS_J2,TRIOS,22.406925,36.030514,22.405569,36.002848,3.08,2024-08-09T09:00:01Z,2024-08-09T07:32:22Z,88,5,1.03,0.0012,16.2,6.7,9.5
RHOW,TRIOS_vs_VIIRS_J2_vs_20240809T094523_RHOW.csv,TRIOS,VIIRS_J2,22.406063,36.005687,22.390478,36.024319,2.5,2024-08-09T07:45:23Z,2024-08-09T09:00:01Z,75,5,0.99,8e-4,7.2,-6.5,6.5
RHOW,TRIOS_vs_VIIRS_J2_vs_20240809T094523_RHOW.csv,VIIRS_J2,TRIOS,22.390478,36.024319,22.406063,36.005687,2.5,2024-08-09T09:00:01Z,2024-08-09T07:45:23Z,75,5,1.01,8e-4,8,6.5,6.5
RHOW,TRIOS_vs_VIIRS_J2_vs_20240809T112037_RHOW.csv,TRIOS,VIIRS_J2,22.26333,36.032494,22.282961,36.018223,2.38,2024-08-09T09:20:37Z,2024-08-09T09:00:01Z,21,5,0.96,0.0015,18.5,-10.2,10.2
RHOW,TRIOS_vs_VIIRS_J2_vs_20240809T112037_RHOW.csv,VIIRS_J2,TRIOS,22.282961,36.018223,22.26333,36.032494,2.38,2024-08-09T09:00:01Z,2024-08-09T09:20:37Z,21,5,1.04,0.0015,33.6,10.2,10.2
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T104051_RHOW.csv,TRIOS,VIIRS_J2,19.45358,35.91548,19.488592,35.898766,3.66,2024-08-10T08:40:51Z,2024-08-10T08:42:01Z,1,3,0.91,0.0025,14.5,-14.1,14.1
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T104051_RHOW.csv,VIIRS_J2,TRIOS,19.488592,35.898766,19.45358,35.91548,3.66,2024-08-10T08:42:01Z,2024-08-10T08:40:51Z,1,3,1.1,0.0025,17.3,14.1,14.1
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T104548_RHOW.csv,TRIOS,VIIRS_J2,19.453936,35.913342,19.442734,35.894104,2.37,2024-08-10T08:45:48Z,2024-08-10T10:24:00Z,98,5,0.9,0.003,34.4,-16,16
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T104548_RHOW.csv,VIIRS_J2,TRIOS,19.442734,35.894104,19.453936,35.913342,2.37,2024-08-10T10:24:00Z,2024-08-10T08:45:48Z,98,5,1.11,0.003,281.5,16,16
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T113703_RHOW.csv,TRIOS,VIIRS_J2,19.361476,35.909326,19.389242,35.890564,3.26,2024-08-10T09:37:03Z,2024-08-10T10:24:00Z,47,5,0.91,0.0031,27.1,-16.3,16.3
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T113703_RHOW.csv,VIIRS_J2,TRIOS,19.389242,35.890564,19.361476,35.909326,3.26,2024-08-10T10:24:00Z,2024-08-10T09:37:03Z,47,5,1.1,0.0031,64.1,16.3,16.3
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T114709_RHOW.csv,TRIOS,VIIRS_J2,19.339481,35.909441,19.366434,35.889046,3.33,2024-08-10T09:47:09Z,2024-08-10T10:24:00Z,37,5,0.89,0.0037,30.9,-19.9,19.9
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T114709_RHOW.csv,VIIRS_J2,TRIOS,19.366434,35.889046,19.339481,35.909441,3.33,2024-08-10T10:24:00Z,2024-08-10T09:47:09Z,37,5,1.13,0.0037,86.1,19.9,19.9
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T120235_RHOW.csv,TRIOS,VIIRS_J2,19.306159,35.910015,19.328564,35.886517,3.31,2024-08-10T10:02:35Z,2024-08-10T10:24:00Z,21,5,0.86,0.0047,34.9,-24.2,24.2
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T120235_RHOW.csv,VIIRS_J2,TRIOS,19.328564,35.886517,19.306159,35.910015,3.31,2024-08-10T10:24:00Z,2024-08-10T10:02:35Z,21,5,1.17,0.0047,154,24.2,24.2
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T122330_RHOW.csv,TRIOS,VIIRS_J2,19.260955,35.910552,19.274841,35.893253,2.3,2024-08-10T10:23:30Z,2024-08-10T10:24:00Z,0,3,0.84,0.0049,26.8,-25.8,25.8
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T122330_RHOW.csv,VIIRS_J2,TRIOS,19.274841,35.893253,19.260955,35.910552,2.3,2024-08-10T10:24:00Z,2024-08-10T10:23:30Z,0,3,1.19,0.0049,39.1,25.8,25.8
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T122936_RHOW.csv,TRIOS,VIIRS_J2,19.246183,35.910646,19.259861,35.892235,2.39,2024-08-10T10:29:36Z,2024-08-10T10:24:00Z,6,5,0.84,0.0054,39.8,-27.7,27.7
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T122936_RHOW.csv,VIIRS_J2,TRIOS,19.259861,35.892235,19.246183,35.910646,2.39,2024-08-10T10:24:00Z,2024-08-10T10:29:36Z,6,5,1.2,0.0054,928.6,27.7,27.7
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T124602_RHOW.csv,TRIOS,VIIRS_J2,19.210498,35.911087,19.225168,35.933914,2.86,2024-08-10T10:46:02Z,2024-08-10T10:24:00Z,22,5,0.83,0.0062,41.6,-33.6,33.6
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T124602_RHOW.csv,VIIRS_J2,TRIOS,19.225168,35.933914,19.210498,35.911087,2.86,2024-08-10T10:24:00Z,2024-08-10T10:46:02Z,22,5,1.21,0.0062,268.5,33.6,33.6
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T131307_RHOW.csv,TRIOS,VIIRS_J2,19.140775,35.911977,19.147335000000002,35.894787,2,2024-08-10T11:13:07Z,2024-08-10T10:24:00Z,49,5,0.82,0.0058,42.6,-30.9,30.9
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T131307_RHOW.csv,VIIRS_J2,TRIOS,19.147335000000002,35.894787,19.140775,35.911977,2,2024-08-10T10:24:00Z,2024-08-10T11:13:07Z,49,5,1.22,0.0058,3667.3,30.9,30.9
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T132916_RHOW.csv,TRIOS,VIIRS_J2,19.103294000000002,35.912474,19.117887,35.892731,2.56,2024-08-10T11:29:16Z,2024-08-10T10:24:00Z,65,5,0.86,0.0045,39.5,-24.2,24.2
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T132916_RHOW.csv,VIIRS_J2,TRIOS,19.117887,35.892731,19.103294000000002,35.912474,2.56,2024-08-10T10:24:00Z,2024-08-10T11:29:16Z,65,5,1.17,0.0045,887.3,24.2,24.2
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T134426_RHOW.csv,TRIOS,VIIRS_J2,19.065478,35.913429,19.07732,35.924278,1.61,2024-08-10T11:44:26Z,2024-08-10T10:24:00Z,80,5,0.83,0.0053,39.8,-31.3,31.3
RHOW,TRIOS_vs_VIIRS_J2_vs_20240810T134426_RHOW.csv,VIIRS_J2,TRIOS,19.07732,35.924278,19.065478,35.913429,1.61,2024-08-10T10:24:00Z,2024-08-10T11:44:26Z,80,5,1.2,0.0053,431.4,31.3,31.3
RHOW,TRIOS_vs_VIIRS_J2_vs_20240811T100927_RHOW.csv,TRIOS,VIIRS_J2,16.482826,36.025699,19.985146,38.247879,397.18,2024-08-11T08:09:27Z,2024-08-11T08:24:01Z,15,5,0.92,0.001,137.2,0.5,5.2
RHOW,TRIOS_vs_VIIRS_J2_vs_20240811T100927_RHOW.csv,VIIRS_J2,TRIOS,19.985146,38.247879,16.482826,36.025699,397.18,2024-08-11T08:24:01Z,2024-08-11T08:09:27Z,15,5,1.08,0.001,22.7,-0.5,5.2
RHOW,TRIOS_vs_VIIRS_J2_vs_20240811T101955_RHOW.csv,TRIOS,VIIRS_J2,16.479615,36.022641,19.985146,38.247879,397.62,2024-08-11T08:19:55Z,2024-08-11T08:24:01Z,4,3,0.94,7e-4,9.9,0.6,0.7
RHOW,TRIOS_vs_VIIRS_J2_vs_20240811T101955_RHOW.csv,VIIRS_J2,TRIOS,19.985146,38.247879,16.479615,36.022641,397.62,2024-08-11T08:24:01Z,2024-08-11T08:19:55Z,4,3,1.06,7e-4,7.8,-0.6,0.7
RHOW,TRIOS_vs_VIIRS_J2_vs_20240811T105307_RHOW.csv,TRIOS,VIIRS_J2,16.443555,36.035663,16.431103,36.032867,1.16,2024-08-11T08:53:07Z,2024-08-11T10:00:00Z,67,5,1.03,7e-4,9.6,0.8,1.1
