var_name,file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dist_limit,dateTime_X,dateTime_Y,diff_time,diff_time_limit,n,Slope,Slope_log,Slope_II_low,Slope_II,Slope_II_high,Slope_II_int_low,Slope_II_int,Slope_II_int_high,Slope_II_p,Slope_II_slope_bias_sig,Slope_II_int_bias_sig,RMSE,MSA,MAPE,MRD_25,MRD_50,MRD_75,MARD_25,MARD_50,MARD_75,Bias_25,Bias_50,Bias_75,Error_25,Error_50,Error_75
RHOW,TRIOS_vs_S3B_V4_vs_20240814T102320_RHOW.csv,TRIOS,S3B,15.481237,37.578267,15.477867,37.582513000000006,0.56,10,2024-08-14T12:23:20Z,2024-08-14T10:56:14Z,87,120,10,1.0391,1.1049,1.0094,1.0398,1.0711,-7.63e-4,-3.34e-4,8.3e-5,NA,TRUE,FALSE,8.19e-4,5.27e-4,14.9726,-0.07002,-0.02684,0.024418,0.028233,0.042237,0.07476,-7.5469,-2.7621000000000002,2.4415,2.8548,4.3097,7.9888
RHOW,TRIOS_vs_S3B_V4_vs_20240814T102320_RHOW.csv,S3B,TRIOS,15.477867,37.582513000000006,15.481237,37.578267,0.56,10,2024-08-14T10:56:14Z,2024-08-14T12:23:20Z,87,120,10,0.9611,0.8919,0.9337,0.9617,0.9907,-8.2e-5,3.21e-4,7.12e-4,NA,TRUE,FALSE,8.19e-4,5.27e-4,34.62,-0.023831,0.02766,0.075643,0.02807,0.042176,0.079115,-2.4415,2.7621000000000002,7.5469,2.8548,4.3097,7.9888
RHOW,TRIOS_vs_S3B_V4_vs_20240814T102828_RHOW.csv,TRIOS,S3B,15.479555000000001,37.576855,15.477867,37.582513000000006,0.65,10,2024-08-14T12:28:28Z,2024-08-14T10:56:14Z,92,120,10,1.0362,1.0423,1.007,1.0369,1.0677,-6.79e-4,-2.58e-4,1.52e-4,NA,TRUE,FALSE,7.97e-4,4.98e-4,16.8907,-0.057983,0.005324,0.050664,0.020398,0.06539,0.296846,-6.1873,0.5232,5.0556,2.0395,6.8105,32.7074
RHOW,TRIOS_vs_S3B_V4_vs_20240814T102828_RHOW.csv,S3B,TRIOS,15.477867,37.582513000000006,15.479555000000001,37.576855,0.65,10,2024-08-14T10:56:14Z,2024-08-14T12:28:28Z,92,120,10,0.9638,0.946,0.9366,0.9644,0.9931,-1.51e-4,2.48e-4,6.36e-4,NA,TRUE,FALSE,7.97e-4,4.98e-4,24.6253,-0.048025,-0.005113,0.062189,0.019984,0.066483,0.245972,-5.0556,-0.5232,6.1873,2.0395,6.8105,32.7074
RHOW,TRIOS_vs_S3B_V4_vs_20240814T103829_RHOW.csv,TRIOS,S3B,15.476803,37.57514200000001,15.472134000000002,37.580645999999994,0.74,10,2024-08-14T12:38:29Z,2024-08-14T10:56:14Z,102,120,10,1.0343,1.1015,1.0073,1.0348,1.0632,-6.68e-4,-2.77e-4,1.03e-4,NA,TRUE,FALSE,7.41e-4,4.45e-4,15.6577,-0.099448,-0.021965,0.017482,0.022205,0.060946,0.104564,-11.0699,-2.2543,1.7481,2.2485,6.3177,11.4822
RHOW,TRIOS_vs_S3B_V4_vs_20240814T103829_RHOW.csv,S3B,TRIOS,15.472134000000002,37.580645999999994,15.476803,37.57514200000001,0.74,10,2024-08-14T10:56:14Z,2024-08-14T12:38:29Z,102,120,10,0.9658,0.8981,0.9406,0.9663,0.9928,-1.02e-4,2.68e-4,6.28e-4,NA,TRUE,FALSE,7.41e-4,4.45e-4,32.2622,-0.01718,0.022626,0.110963,0.022272,0.061656,0.113278,-1.7481,2.2543,11.0699,2.2485,6.3177,11.4822
RHOW,HYPERPRO_vs_S3A_V4_vs_20240809T084500_RHOW.csv,HYPERPRO,S3A,22.403399999999998,36.0082,22.395764,36.019598,1.44,21,2024-08-09T10:45:00Z,2024-08-09T10:23:56Z,21,240,10,1.0456,1.1167,1.0306,1.0458,1.0613,-6.23e-4,-4.05e-4,-1.91e-4,NA,TRUE,TRUE,7.56e-4,6e-4,15.8723,-0.293166,-0.065575,0.029093,0.035522,0.065575,0.293166,-41.6503,-7.0253,2.909,3.551,7.0253,41.6503
RHOW,HYPERPRO_vs_S3A_V4_vs_20240809T084500_RHOW.csv,S3A,HYPERPRO,22.395764,36.019598,22.403399999999998,36.0082,1.44,21,2024-08-09T10:23:56Z,2024-08-09T10:45:00Z,21,240,10,0.9561,0.894,0.9423,0.9562,0.9704,1.85e-4,3.88e-4,5.87e-4,NA,TRUE,TRUE,7.56e-4,6e-4,23.4061,-0.028266,0.070329,0.418185,0.034281,0.070329,0.418185,-2.909,7.0253,41.6503,3.551,7.0253,41.6503
RHOW,HYPERPRO_vs_S3A_V4_vs_20240811T094700_RHOW.csv,HYPERPRO,S3A,16.489199999999997,36.03210000000001,16.585811,36.05688299999999,9.12,21,2024-08-11T11:47:00Z,2024-08-11T11:12:33Z,34,240,10,1.021,1.0175,0.9992,1.0214,1.0441,-6.61e-4,-3.52e-4,-4.9e-5,NA,FALSE,TRUE,4.87e-4,3.83e-4,11.9033,-0.10311,-0.007419,0.02267,0.019952,0.076064,0.205047,-11.5095,-0.7535,2.2662,2.0203,7.9443,20.7525
RHOW,HYPERPRO_vs_S3A_V4_vs_20240811T094700_RHOW.csv,S3A,HYPERPRO,16.585811,36.05688299999999,16.489199999999997,36.03210000000001,9.12,21,2024-08-11T11:12:33Z,2024-08-11T11:47:00Z,34,240,10,0.9787,0.974,0.9578,0.979,1.0008,4.9e-5,3.44e-4,6.33e-4,NA,FALSE,TRUE,4.87e-4,3.83e-4,14.7757,-0.022152,0.007595,0.115225,0.020053,0.076979,0.174629,-2.2662,0.7535,11.5095,2.0203,7.9443,20.7525
RHOW,HYPERPRO_vs_S3A_V4_vs_20240815T100000_RHOW.csv,HYPERPRO,S3A,15.381400000000001,38.535700000000006,15.382093000000001,38.543366999999996,0.86,21,2024-08-15T12:00:00Z,2024-08-15T11:08:48Z,51,240,10,0.8456,1.1238,0.8088,0.847,0.8871,-5.78e-4,-1.15e-4,3.27e-4,NA,TRUE,FALSE,0.0026,0.001883,26.9144,-0.415937,-0.189126,-0.173397,0.173397,0.189126,0.415937,-73.5497,-23.3238,-20.9771,20.9771,23.3238,73.5497
RHOW,HYPERPRO_vs_S3A_V4_vs_20240815T100000_RHOW.csv,S3A,HYPERPRO,15.382093000000001,38.543366999999996,15.381400000000001,38.535700000000006,0.86,21,2024-08-15T11:08:48Z,2024-08-15T12:00:00Z,51,240,10,1.1787,0.8861,1.1273,1.1806,1.2365,-4.04e-4,1.36e-4,6.51e-4,NA,TRUE,FALSE,0.0026,0.001883,44.6216,0.209771,0.233238,0.756425,0.209771,0.233238,0.756425,20.9771,23.3238,73.5497,20.9771,23.3238,73.5497
RHOW,HYPERPRO_vs_S3B_V4_vs_20240813T094900_RHOW.csv,HYPERPRO,S3B,15.644499999999999,36.85379999999999,15.582316,36.942788,11.35,21,2024-08-13T11:49:00Z,2024-08-13T11:22:25Z,27,240,10,1.2932,0.5263,1.2483,1.2945,1.3425,0.00347,0.004114,0.004735,NA,TRUE,TRUE,0.009058,0.008068,405.0443,0.455199,1.116294,7.209439,0.455199,1.116294,7.209439,45.5126,107.9958,711.2009,45.5126,107.9958,711.2009
RHOW,HYPERPRO_vs_S3B_V4_vs_20240813T094900_RHOW.csv,S3B,HYPERPRO,15.582316,36.942788,15.644499999999999,36.85379999999999,11.35,21,2024-08-13T11:22:25Z,2024-08-13T11:49:00Z,27,240,10,0.7717,1.8634,0.7449,0.7725,0.8011,-0.003793,-0.003178,-0.002585,NA,TRUE,TRUE,0.009058,0.008068,57.9526,-0.875052,-0.510822,-0.31274,0.31274,0.510822,0.875052,-711.2009,-107.9958,-45.5126,45.5126,107.9958,711.2009
RHOW,HYPERPRO_vs_S3B_V4_vs_20240814T101100_RHOW.csv,HYPERPRO,S3B,15.485500000000002,37.581799999999994,15.472134000000002,37.580645999999994,1.19,21,2024-08-14T12:11:00Z,2024-08-14T10:56:14Z,75,240,10,1.0097,1.3537,0.9893,1.0101,1.0313,-9.58e-4,-6.5e-4,-3.49e-4,NA,FALSE,TRUE,6.53e-4,5.51e-4,32.781,-0.650472,-0.153892,-0.016509,0.016509,0.153892,0.650472,-190.5283,-18.2422,-1.6831,1.6831,18.2422,190.5283
RHOW,HYPERPRO_vs_S3B_V4_vs_20240814T101100_RHOW.csv,S3B,HYPERPRO,15.472134000000002,37.580645999999994,15.485500000000002,37.581799999999994,1.19,21,2024-08-14T10:56:14Z,2024-08-14T12:11:00Z,75,240,10,0.9897,0.7239,0.9697,0.99,1.0109,3.53e-4,6.44e-4,9.29e-4,NA,FALSE,TRUE,6.53e-4,5.51e-4,158.6534,0.016876,0.182962,1.944735,0.016876,0.182962,1.944735,1.6831,18.2422,190.5283,1.6831,18.2422,190.5283
