file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dist_limit,dateTime_X,dateTime_Y,diff_time,diff_time_limit,n,Slope,Slope_log,Bias,Error,MRD,MARD,RMSE,MSA,MAPE
HYPERNETS_vs_TRIOS_vs_20240815T112000_ED.csv,Hyp,TRIOS,15.331249999999999,38.580033,15.333312999999999,38.577861999999996,0.3,10,2024-08-15T13:20:00Z,2024-08-15T13:17:57Z,2,20,321,0.94,0.94,-0.82,1.22,-0.008141,0.012187,32.190886,23.319655,1.85
HYPERNETS_vs_TRIOS_vs_20240815T112000_ED.csv,TRIOS,Hyp,15.333312999999999,38.577861999999996,15.331249999999999,38.580033,0.3,10,2024-08-15T13:17:57Z,2024-08-15T13:20:00Z,2,20,321,1.04,1.05,0.82,1.22,0.008208,0.01204,32.190886,23.319655,1.87
HYPERNETS_vs_TRIOS_vs_20240816T080100_ED.csv,Hyp,TRIOS,13.74245,39.23543300000001,13.738192999999997,39.236380000000004,0.38,10,2024-08-16T10:01:00Z,2024-08-16T10:02:37Z,2,20,321,0.94,0.94,-1.59,1.95,-0.015605,0.019293,25.137435,20.240054,2.33
HYPERNETS_vs_TRIOS_vs_20240816T080100_ED.csv,TRIOS,Hyp,13.738192999999997,39.236380000000004,13.74245,39.23543300000001,0.38,10,2024-08-16T10:02:37Z,2024-08-16T10:01:00Z,2,20,321,1.05,1.05,1.59,1.95,0.015852,0.019451,25.137435,20.240054,2.39
HYPERNETS_vs_TRIOS_vs_20240816T081000_ED.csv,Hyp,TRIOS,13.725667,39.239267,13.730184999999999,39.238135000000014,0.41,10,2024-08-16T10:10:00Z,2024-08-16T10:08:14Z,2,20,321,0.92,0.94,-2.91,3.07,-0.028316,0.029778,35.021046,30.169428,3.23
HYPERNETS_vs_TRIOS_vs_20240816T081000_ED.csv,TRIOS,Hyp,13.730184999999999,39.238135000000014,13.725667,39.239267,0.41,10,2024-08-16T10:08:14Z,2024-08-16T10:10:00Z,2,20,321,1.06,1.05,2.91,3.07,0.029141,0.030681,35.021046,30.169428,3.36
HYPERNETS_vs_TRIOS_vs_20240816T082000_ED.csv,Hyp,TRIOS,13.714433,39.24175,13.715072,39.241550000000004,0.06,10,2024-08-16T10:20:00Z,2024-08-16T10:18:50Z,1,20,321,0.92,0.94,-3.58,3.7,-0.034542,0.035722,42.723769,37.902434,3.83
HYPERNETS_vs_TRIOS_vs_20240816T082000_ED.csv,TRIOS,Hyp,13.715072,39.241550000000004,13.714433,39.24175,0.06,10,2024-08-16T10:18:50Z,2024-08-16T10:20:00Z,1,20,321,1.07,1.05,3.58,3.7,0.035778,0.037032,42.723769,37.902434,4.01
HYPERNETS_vs_TRIOS_vs_20240816T083100_ED.csv,Hyp,TRIOS,13.697633,39.24550000000001,13.700552,39.244917,0.26,10,2024-08-16T10:31:00Z,2024-08-16T10:29:04Z,2,20,321,0.92,0.93,-3.22,3.38,-0.031187,0.032707,42.044445,36.454858,3.47
HYPERNETS_vs_TRIOS_vs_20240816T083100_ED.csv,TRIOS,Hyp,13.700552,39.244917,13.697633,39.24550000000001,0.26,10,2024-08-16T10:29:04Z,2024-08-16T10:31:00Z,2,20,321,1.07,1.05,3.22,3.38,0.032191,0.033765,42.044445,36.454858,3.63
HYPERNETS_vs_TRIOS_vs_20240816T085100_ED.csv,Hyp,TRIOS,13.669567,39.25166699999999,13.671038,39.251326999999996,0.13,10,2024-08-16T10:51:00Z,2024-08-16T10:49:30Z,2,20,321,0.9,0.92,-4.29,4.36,-0.041167,0.041797,53.792814,48.908523,4.39
HYPERNETS_vs_TRIOS_vs_20240816T085100_ED.csv,TRIOS,Hyp,13.671038,39.251326999999996,13.669567,39.25166699999999,0.13,10,2024-08-16T10:49:30Z,2024-08-16T10:51:00Z,2,20,321,1.09,1.06,4.29,4.36,0.042934,0.04362,53.792814,48.908523,4.62
HYPERNETS_vs_TRIOS_vs_20240816T090000_ED.csv,Hyp,TRIOS,13.656433000000002,39.253733000000004,13.655680000000002,39.253595000000004,0.07,10,2024-08-16T11:00:00Z,2024-08-16T11:02:33Z,3,20,321,0.94,0.93,-0.75,1.35,-0.007423,0.013451,27.424681,20.147073,1.94
HYPERNETS_vs_TRIOS_vs_20240816T090000_ED.csv,TRIOS,Hyp,13.655680000000002,39.253595000000004,13.656433000000002,39.253733000000004,0.07,10,2024-08-16T11:02:33Z,2024-08-16T11:00:00Z,3,20,321,1.04,1.05,0.75,1.35,0.007479,0.013398,27.424681,20.147073,1.96
HYPERNETS_vs_TRIOS_vs_20240816T092100_ED.csv,Hyp,TRIOS,13.652750000000001,39.25445,13.651805,39.254302,0.08,10,2024-08-16T11:21:00Z,2024-08-16T11:23:32Z,3,20,321,0.93,0.93,-1.19,1.55,-0.011782,0.015289,31.057974,23.657962,2.1
HYPERNETS_vs_TRIOS_vs_20240816T092100_ED.csv,TRIOS,Hyp,13.651805,39.254302,13.652750000000001,39.25445,0.08,10,2024-08-16T11:23:32Z,2024-08-16T11:21:00Z,3,20,321,1.05,1.05,1.19,1.55,0.011922,0.015526,31.057974,23.657962,2.14
HYPERNETS_vs_TRIOS_vs_20240816T093100_ED.csv,Hyp,TRIOS,13.6506,39.254583,13.650927999999999,39.254397,0.04,10,2024-08-16T11:31:00Z,2024-08-16T11:28:51Z,2,20,321,0.93,0.94,-1.31,1.64,-0.012969,0.01611,32.104597,24.622971,2.15
HYPERNETS_vs_TRIOS_vs_20240816T093100_ED.csv,TRIOS,Hyp,13.650927999999999,39.254397,13.6506,39.254583,0.04,10,2024-08-16T11:28:51Z,2024-08-16T11:31:00Z,2,20,321,1.05,1.05,1.31,1.64,0.013139,0.016188,32.104597,24.622971,2.2
HYPERNETS_vs_TRIOS_vs_20240817T090600_ED.csv,Hyp,TRIOS,12.062133000000001,40.066233000000004,12.062365,40.066343,0.02,10,2024-08-17T11:06:00Z,2024-08-17T11:07:53Z,2,20,321,0.92,0.92,-0.98,1.58,-0.009713,0.01557,10.587051,7.990544,2.05
HYPERNETS_vs_TRIOS_vs_20240817T090600_ED.csv,TRIOS,Hyp,12.062365,40.066343,12.062133000000001,40.066233000000004,0.02,10,2024-08-17T11:07:53Z,2024-08-17T11:06:00Z,2,20,321,1.06,1.06,0.98,1.58,0.009808,0.015788,10.587051,7.990544,2.08
HYPERNETS_vs_TRIOS_vs_20240817T092100_ED.csv,Hyp,TRIOS,12.064400000000001,40.066633,12.065817000000001,40.066825,0.12,10,2024-08-17T11:21:00Z,2024-08-17T11:23:28Z,2,20,321,0.94,0.91,2.27,2.43,0.022701,0.024346,9.181483,7.472354,3.01
HYPERNETS_vs_TRIOS_vs_20240817T092100_ED.csv,TRIOS,Hyp,12.065817000000001,40.066825,12.064400000000001,40.066633,0.12,10,2024-08-17T11:23:28Z,2024-08-17T11:21:00Z,2,20,321,1.04,1.07,-2.27,2.43,-0.022197,0.023767,9.181483,7.472354,2.89
HYPERNETS_vs_HYPERPRO_vs_20240809T083000_ED.csv,Hyp,HYPERPRO,22.402182999999997,36.01006699999999,22.403399999999998,36.0082,0.23,10,2024-08-09T10:30:00Z,2024-08-09T10:45:00Z,15,20,321,1.01,0.99,3.64,3.7,0.036373,0.037045,47.550565,41.860913,3.57
HYPERNETS_vs_HYPERPRO_vs_20240809T083000_ED.csv,HYPERPRO,Hyp,22.403399999999998,36.0082,22.402182999999997,36.01006699999999,0.23,10,2024-08-09T10:45:00Z,2024-08-09T10:30:00Z,15,20,321,0.97,0.99,-3.64,3.7,-0.035097,0.035722,47.550565,41.860913,3.43
HYPERNETS_vs_HYPERPRO_vs_20240809T090000_ED.csv,Hyp,HYPERPRO,22.403499999999998,36.007133,22.403399999999998,36.0082,0.12,10,2024-08-09T11:00:00Z,2024-08-09T10:45:00Z,15,20,321,0.95,0.98,-2.42,2.48,-0.023639,0.024168,49.846186,39.765197,3.12
HYPERNETS_vs_HYPERPRO_vs_20240809T090000_ED.csv,HYPERPRO,Hyp,22.403399999999998,36.0082,22.403499999999998,36.007133,0.12,10,2024-08-09T10:45:00Z,2024-08-09T11:00:00Z,15,20,321,1.03,0.99,2.42,2.48,0.024211,0.024766,49.846186,39.765197,3.28
HYPERNETS_vs_HYPERPRO_vs_20240812T104500_ED.csv,Hyp,HYPERPRO,15.143232999999999,36.57005,15.139999999999999,36.56830000000001,0.35,10,2024-08-12T12:45:00Z,2024-08-12T12:53:00Z,8,20,321,0.99,0.98,2.21,2.39,0.02205,0.023764,39.79973,33.727782,2.66
HYPERNETS_vs_HYPERPRO_vs_20240812T104500_ED.csv,HYPERPRO,Hyp,15.139999999999999,36.56830000000001,15.143232999999999,36.57005,0.35,10,2024-08-12T12:53:00Z,2024-08-12T12:45:00Z,8,20,321,0.98,1,-2.21,2.39,-0.021574,0.023353,39.79973,33.727782,2.6
HYPERNETS_vs_HYPERPRO_vs_20240813T094000_ED.csv,Hyp,HYPERPRO,15.64365,36.852582999999996,15.644499999999999,36.85379999999999,0.16,10,2024-08-13T11:40:00Z,2024-08-13T11:49:00Z,9,20,321,1.07,0.99,9.73,9.73,0.097334,0.097334,113.961908,109.079402,9.19
HYPERNETS_vs_HYPERPRO_vs_20240813T094000_ED.csv,HYPERPRO,Hyp,15.644499999999999,36.85379999999999,15.64365,36.852582999999996,0.16,10,2024-08-13T11:49:00Z,2024-08-13T11:40:00Z,9,20,321,0.9,0.98,-9.73,9.73,-0.0887,0.0887,113.961908,109.079402,8.36
HYPERNETS_vs_HYPERPRO_vs_20240813T100100_ED.csv,Hyp,HYPERPRO,15.645199999999999,36.854716999999994,15.644499999999999,36.85379999999999,0.12,10,2024-08-13T12:01:00Z,2024-08-13T11:49:00Z,12,20,321,1,0.99,1.54,2.06,0.015449,0.020284,33.53286,27.397042,2.27
HYPERNETS_vs_HYPERPRO_vs_20240813T100100_ED.csv,HYPERPRO,Hyp,15.644499999999999,36.85379999999999,15.645199999999999,36.854716999999994,0.12,10,2024-08-13T11:49:00Z,2024-08-13T12:01:00Z,12,20,321,0.98,0.99,-1.54,2.06,-0.015214,0.020362,33.53286,27.397042,2.25
HYPERNETS_vs_HYPERPRO_vs_20240814T100000_ED.csv,Hyp,HYPERPRO,15.49075,37.586282999999995,15.485500000000002,37.581799999999994,0.68,10,2024-08-14T12:00:00Z,2024-08-14T12:11:00Z,11,20,321,0.96,0.98,-0.55,1.41,-0.005493,0.014108,34.518747,25.115139,2
HYPERNETS_vs_HYPERPRO_vs_20240814T100000_ED.csv,HYPERPRO,Hyp,15.485500000000002,37.581799999999994,15.49075,37.586282999999995,0.68,10,2024-08-14T12:11:00Z,2024-08-14T12:00:00Z,11,20,321,1.01,1,0.55,1.41,0.005523,0.013967,34.518747,25.115139,2.06
HYPERNETS_vs_HYPERPRO_vs_20240814T101100_ED.csv,Hyp,HYPERPRO,15.4845,37.580999999999996,15.485500000000002,37.581799999999994,0.13,10,2024-08-14T12:11:00Z,2024-08-14T12:11:00Z,0,20,321,0.96,0.98,-1.51,1.8,-0.014906,0.017675,39.278219,29.491937,2.27
HYPERNETS_vs_HYPERPRO_vs_20240814T101100_ED.csv,HYPERPRO,Hyp,15.485500000000002,37.581799999999994,15.4845,37.580999999999996,0.13,10,2024-08-14T12:11:00Z,2024-08-14T12:11:00Z,0,20,321,1.02,1,1.51,1.8,0.015131,0.017643,39.278219,29.491937,2.36
HYPERNETS_vs_HYPERPRO_vs_20240814T102100_ED.csv,Hyp,HYPERPRO,15.480550000000001,37.577766999999994,15.485500000000002,37.581799999999994,0.63,10,2024-08-14T12:21:00Z,2024-08-14T12:11:00Z,10,20,321,0.95,0.98,-2.39,2.49,-0.023299,0.024283,49.035876,39.546705,2.95
HYPERNETS_vs_HYPERPRO_vs_20240814T102100_ED.csv,HYPERPRO,Hyp,15.485500000000002,37.581799999999994,15.480550000000001,37.577766999999994,0.63,10,2024-08-14T12:11:00Z,2024-08-14T12:21:00Z,10,20,321,1.03,1,2.39,2.49,0.023855,0.024888,49.035876,39.546705,3.1
HYPERNETS_vs_HYPERPRO_vs_20240815T094500_ED.csv,Hyp,HYPERPRO,15.3838,38.537150000000004,15.381400000000001,38.535700000000006,0.26,10,2024-08-15T11:45:00Z,2024-08-15T12:00:00Z,15,20,321,0.98,1,-0.11,1.54,-0.001145,0.015382,34.006646,25.557256,2.13
HYPERNETS_vs_HYPERPRO_vs_20240815T094500_ED.csv,HYPERPRO,Hyp,15.381400000000001,38.535700000000006,15.3838,38.537150000000004,0.26,10,2024-08-15T12:00:00Z,2024-08-15T11:45:00Z,15,20,321,0.99,0.98,0.11,1.54,0.001146,0.015182,34.006646,25.557256,2.19
TRIOS_vs_HYPERPRO_vs_20240812T104536_ED.csv,TRIOS,HYPERPRO,15.143431,36.570156000000004,15.139999999999999,36.56830000000001,0.37,10,2024-08-12T12:45:36Z,2024-08-12T12:53:00Z,7,20,321,1.03,1.05,0.33,0.56,0.003293,0.005629,13.241487,10.339052,0.87
TRIOS_vs_HYPERPRO_vs_20240812T104536_ED.csv,HYPERPRO,TRIOS,15.139999999999999,36.56830000000001,15.143431,36.570156000000004,0.37,10,2024-08-12T12:53:00Z,2024-08-12T12:45:36Z,7,20,321,0.97,0.95,-0.33,0.56,-0.003283,0.005597,13.241487,10.339052,0.89
TRIOS_vs_HYPERPRO_vs_20240813T094919_ED.csv,TRIOS,HYPERPRO,15.644079999999999,36.85318399999999,15.644499999999999,36.85379999999999,0.08,10,2024-08-13T11:49:19Z,2024-08-13T11:49:00Z,0,20,321,1.04,1.05,0.3,0.51,0.003009,0.005117,10.491074,7.907175,0.71
TRIOS_vs_HYPERPRO_vs_20240813T094919_ED.csv,HYPERPRO,TRIOS,15.644499999999999,36.85379999999999,15.644079999999999,36.85318399999999,0.08,10,2024-08-13T11:49:00Z,2024-08-13T11:49:19Z,0,20,321,0.96,0.95,-0.3,0.51,-0.003,0.005091,10.491074,7.907175,0.72
TRIOS_vs_HYPERPRO_vs_20240813T100254_ED.csv,TRIOS,HYPERPRO,15.645167999999998,36.854769999999995,15.644499999999999,36.85379999999999,0.12,10,2024-08-13T12:02:54Z,2024-08-13T11:49:00Z,14,20,321,1.02,1.05,-1.45,1.45,-0.014284,0.014284,24.493978,22.545504,1.83
TRIOS_vs_HYPERPRO_vs_20240813T100254_ED.csv,HYPERPRO,TRIOS,15.644499999999999,36.85379999999999,15.645167999999998,36.854769999999995,0.12,10,2024-08-13T11:49:00Z,2024-08-13T12:02:54Z,14,20,321,0.98,0.95,1.45,1.45,0.014491,0.014491,24.493978,22.545504,1.88
TRIOS_vs_HYPERPRO_vs_20240814T100247_ED.csv,TRIOS,HYPERPRO,15.489222,37.584956999999996,15.485500000000002,37.581799999999994,0.48,10,2024-08-14T12:02:47Z,2024-08-14T12:11:00Z,8,20,321,1.01,1.05,-2.23,2.23,-0.021853,0.021853,34.836757,33.326873,2.61
TRIOS_vs_HYPERPRO_vs_20240814T100247_ED.csv,HYPERPRO,TRIOS,15.485500000000002,37.581799999999994,15.489222,37.584956999999996,0.48,10,2024-08-14T12:11:00Z,2024-08-14T12:02:47Z,8,20,321,0.99,0.95,2.23,2.23,0.022342,0.022342,34.836757,33.326873,2.7
TRIOS_vs_HYPERPRO_vs_20240814T101309_ED.csv,TRIOS,HYPERPRO,15.48502,37.581365,15.485500000000002,37.581799999999994,0.06,10,2024-08-14T12:13:09Z,2024-08-14T12:11:00Z,2,20,321,1,1.05,-3.02,3.02,-0.029316,0.029316,43.736518,42.834675,3.3
TRIOS_vs_HYPERPRO_vs_20240814T101309_ED.csv,HYPERPRO,TRIOS,15.485500000000002,37.581799999999994,15.48502,37.581365,0.06,10,2024-08-14T12:11:00Z,2024-08-14T12:13:09Z,2,20,321,1,0.95,3.02,3.02,0.030201,0.030201,43.736518,42.834675,3.43
TRIOS_vs_HYPERPRO_vs_20240814T102320_ED.csv,TRIOS,HYPERPRO,15.481237,37.578267,15.485500000000002,37.581799999999994,0.54,10,2024-08-14T12:23:20Z,2024-08-14T12:11:00Z,12,20,321,0.99,1.05,-3.82,3.82,-0.036788,0.036788,54.228516,53.439045,4.06
TRIOS_vs_HYPERPRO_vs_20240814T102320_ED.csv,HYPERPRO,TRIOS,15.485500000000002,37.581799999999994,15.481237,37.578267,0.54,10,2024-08-14T12:11:00Z,2024-08-14T12:23:20Z,12,20,321,1.01,0.95,3.82,3.82,0.038193,0.038193,54.228516,53.439045,4.24
TRIOS_vs_HYPERPRO_vs_20240815T094524_ED.csv,TRIOS,HYPERPRO,15.3841,38.537472,15.381400000000001,38.535700000000006,0.31,10,2024-08-15T11:45:24Z,2024-08-15T12:00:00Z,15,20,321,1.02,1.06,-1.75,1.75,-0.017228,0.017228,27.994995,26.359416,2.21
TRIOS_vs_HYPERPRO_vs_20240815T094524_ED.csv,HYPERPRO,TRIOS,15.381400000000001,38.535700000000006,15.3841,38.537472,0.31,10,2024-08-15T12:00:00Z,2024-08-15T11:45:24Z,15,20,321,0.98,0.94,1.75,1.75,0.01753,0.01753,27.994995,26.359416,2.28
