var_name,sensor_X,sensor_Y,wavelength,n_clean,n_no_out,n_w_nm,n_w_nm_clean,Slope,Slope_log,Slope_II_low,Slope_II,Slope_II_high,Slope_II_int_low,Slope_II_int,Slope_II_int_high,Slope_II_p,Slope_II_slope_bias_sig,Slope_II_int_bias_sig,RMSE,MSA,MAPE,MRD_25,MRD_50,MRD_75,MARD_25,MARD_50,MARD_75,Bias_25,Bias_50,Bias_75,Error_25,Error_50,Error_75
LU,HYPERNETS,TRIOS,548,55,46,46,46,0.7058,0.7828,0.6957,0.8045,0.9303,0.083259,0.722172,1.274673,NA,TRUE,TRUE,0.946858,0.658957,11.8832,-0.127312,-0.016419,0.051485,0.04011,0.06872,0.210864,-14.6075,-1.6695,5.1476,4.011,7.1285,26.68
LU,TRIOS,HYPERNETS,548,55,46,46,46,1.0905,0.9608,1.0749,1.243,1.4374,-1.83222,-0.897658,-0.089494,NA,TRUE,TRUE,0.946858,0.658957,13.1842,-0.048948,0.016696,0.146262,0.038563,0.068833,0.222285,-5.1476,1.6695,14.6075,4.011,7.1285,26.68
LU,HYPERNETS,TRIOS,549,55,46,46,46,0.7034,0.7823,0.6938,0.8028,0.9289,0.071679,0.706954,1.255988,NA,TRUE,TRUE,0.954446,0.664479,12.055,-0.131087,-0.021874,0.049194,0.038632,0.07055,0.213927,-15.099,-2.2368,4.9194,3.9033,7.5344,26.5337
LU,TRIOS,HYPERNETS,549,55,46,46,46,1.0915,0.9576,1.0765,1.2456,1.4413,-1.810247,-0.880605,-0.077165,NA,TRUE,TRUE,0.954446,0.664479,13.4699,-0.046887,0.022374,0.151116,0.037777,0.073305,0.233302,-4.9194,2.2368,15.099,3.9033,7.5344,26.5337
LU,HYPERNETS,TRIOS,550,55,46,46,46,0.7027,0.7841,0.6933,0.8025,0.9287,0.053479,0.684671,1.230035,NA,TRUE,TRUE,0.958833,0.66475,12.1053,-0.138283,-0.024219,0.046791,0.039192,0.073836,0.216627,-16.0595,-2.4842,4.679,3.9764,7.7874,26.3503
LU,TRIOS,HYPERNETS,550,55,46,46,46,1.0913,0.9541,1.0767,1.2462,1.4423,-1.774079,-0.853222,-0.057582,NA,TRUE,TRUE,0.958833,0.66475,13.6394,-0.044698,0.024865,0.160715,0.038641,0.075116,0.237499,-4.679,2.4842,16.0595,3.9764,7.7874,26.3503
LU,HYPERNETS,TRIOS,551,55,46,46,46,0.702,0.7829,0.6927,0.8019,0.9283,0.062563,0.687733,1.227798,NA,TRUE,TRUE,0.954975,0.664396,12.2398,-0.138195,-0.020472,0.049122,0.040473,0.073453,0.216405,-16.0445,-2.0905,4.9119,4.0473,7.6009,26.3466
LU,TRIOS,HYPERNETS,551,55,46,46,46,1.0917,0.9551,1.0773,1.247,1.4436,-1.772394,-0.857632,-0.067398,NA,TRUE,TRUE,0.954975,0.664396,13.7591,-0.046817,0.02091,0.160534,0.038898,0.073873,0.233702,-4.9119,2.0905,16.0445,4.0473,7.6009,26.3466
LU,HYPERNETS,TRIOS,552,55,46,46,46,0.7012,0.7812,0.6922,0.8015,0.9281,0.064114,0.684766,1.220766,NA,TRUE,TRUE,0.953586,0.666574,12.418,-0.138955,-0.020009,0.055965,0.042427,0.073359,0.217273,-16.145,-2.0432,5.5964,4.2427,7.7592,26.2914
LU,TRIOS,HYPERNETS,552,55,46,46,46,1.0915,0.9552,1.0775,1.2476,1.4447,-1.763618,-0.85434,-0.069081,NA,TRUE,TRUE,0.953586,0.666574,13.9625,-0.052998,0.020446,0.161521,0.0407,0.07406,0.240855,-5.5964,2.0432,16.145,4.2427,7.7592,26.2914
LU,HYPERNETS,TRIOS,553,55,46,46,46,0.7005,0.7805,0.6915,0.8008,0.9274,0.057537,0.67403,1.206376,NA,TRUE,TRUE,0.955128,0.666898,12.5024,-0.143203,-0.022449,0.053614,0.039767,0.07536,0.218515,-16.7199,-2.2983,5.3613,3.9766,7.8898,26.1421
LU,TRIOS,HYPERNETS,553,55,46,46,46,1.0922,0.9552,1.0783,1.2487,1.4461,-1.74451,-0.841659,-0.062039,NA,TRUE,TRUE,0.955128,0.666898,14.1139,-0.050884,0.023,0.167259,0.038244,0.075148,0.242403,-5.3613,2.2983,16.7199,3.9766,7.8898,26.1421
LU,HYPERNETS,TRIOS,554,55,46,46,46,0.7003,0.782,0.6915,0.8008,0.9274,0.049374,0.661642,1.190317,NA,TRUE,TRUE,0.954968,0.665793,12.5502,-0.147855,-0.024105,0.052049,0.040287,0.076482,0.217773,-17.3568,-2.472,5.2046,4.0287,7.7647,26.2823
LU,TRIOS,HYPERNETS,554,55,46,46,46,1.0921,0.9531,1.0783,1.2488,1.4462,-1.721474,-0.826244,-0.053239,NA,TRUE,TRUE,0.954968,0.665793,14.2151,-0.049468,0.024739,0.173627,0.038726,0.074575,0.239785,-5.2046,2.472,17.3568,4.0287,7.7647,26.2823
LU,HYPERNETS,TRIOS,555,55,46,46,46,0.7003,0.7806,0.6916,0.8011,0.928,0.052209,0.657934,1.180832,NA,TRUE,TRUE,0.948805,0.662167,12.6762,-0.145366,-0.022045,0.052671,0.043755,0.07715,0.216214,-17.0118,-2.2557,5.267,4.3755,8.0603,26.7523
LU,TRIOS,HYPERNETS,555,55,46,46,46,1.0911,0.9527,1.0776,1.2483,1.446,-1.707452,-0.821267,-0.056259,NA,TRUE,TRUE,0.948805,0.662167,14.3085,-0.050033,0.022572,0.170145,0.04192,0.076393,0.24787,-5.267,2.2557,17.0118,4.3755,8.0603,26.7523
LU,HYPERNETS,TRIOS,556,55,46,46,46,0.7035,0.7801,0.6954,0.8063,0.9348,0.039575,0.643268,1.163953,NA,TRUE,TRUE,0.935607,0.655234,12.8157,-0.147781,-0.016346,0.056839,0.047486,0.082994,0.209713,-17.3465,-1.6624,5.6838,4.7486,8.48,26.5379
LU,TRIOS,HYPERNETS,556,55,46,46,46,1.0821,0.9491,1.0698,1.2403,1.438,-1.673785,-0.797839,-0.042335,NA,TRUE,TRUE,0.935607,0.655234,14.3467,-0.05378,0.01663,0.173522,0.045964,0.079239,0.250719,-5.6838,1.6624,17.3465,4.7486,8.48,26.5379
LU,HYPERNETS,TRIOS,557,55,46,46,46,0.7097,0.783,0.7013,0.8128,0.9421,0.027537,0.624419,1.139414,NA,TRUE,TRUE,0.914257,0.644056,12.869,-0.140969,-0.01569,0.062357,0.053279,0.076086,0.201684,-16.4161,-1.5941,6.2356,5.3279,8.2178,25.2641
LU,TRIOS,HYPERNETS,557,55,46,46,46,1.0742,0.948,1.0615,1.2303,1.4259,-1.624675,-0.7682,-0.029229,NA,TRUE,TRUE,0.914257,0.644056,14.2645,-0.058695,0.015941,0.16422,0.050584,0.077964,0.24464,-6.2356,1.5941,16.4161,5.3279,8.2178,25.2641
LU,HYPERNETS,TRIOS,558,55,46,46,46,0.7135,0.7848,0.7049,0.8168,0.9465,0.018475,0.609378,1.119308,NA,TRUE,TRUE,0.901016,0.635604,12.9164,-0.136739,-0.010571,0.06815,0.053798,0.078917,0.198868,-15.8411,-1.0687,6.8142,5.3923,8.062,24.8235
LU,TRIOS,HYPERNETS,558,55,46,46,46,1.0694,0.9464,1.0565,1.2243,1.4187,-1.587983,-0.746066,-0.019519,NA,TRUE,TRUE,0.901016,0.635604,14.2562,-0.063789,0.01069,0.158424,0.051162,0.075594,0.245585,-6.8142,1.0687,15.8411,5.3923,8.062,24.8235
LU,HYPERNETS,TRIOS,559,55,46,46,46,0.712,0.7855,0.7035,0.8153,0.9449,0.007679,0.593982,1.099882,NA,TRUE,TRUE,0.904143,0.638446,13.0223,-0.145629,-0.013361,0.063201,0.055126,0.078685,0.202933,-17.0474,-1.3543,6.3194,5.5126,8.1784,25.4599
LU,TRIOS,HYPERNETS,559,55,46,46,46,1.0711,0.9445,1.0583,1.2265,1.4214,-1.56342,-0.728527,-0.008127,NA,TRUE,TRUE,0.904143,0.638446,14.4873,-0.059432,0.013545,0.170497,0.052246,0.079398,0.247522,-6.3194,1.3543,17.0474,5.5126,8.1784,25.4599
LU,HYPERNETS,TRIOS,560,55,46,46,46,0.7088,0.7871,0.7006,0.8122,0.9416,-0.007361,0.575727,1.078682,NA,TRUE,FALSE,0.914414,0.641163,13.0391,-0.15562,-0.020528,0.055611,0.046975,0.082319,0.209617,-18.4329,-2.0961,5.5608,4.6973,8.4839,26.5211
LU,TRIOS,HYPERNETS,560,55,46,46,46,1.0744,0.941,1.062,1.2312,1.4274,-1.539705,-0.708852,0.007818,NA,TRUE,FALSE,0.914414,0.641163,14.7101,-0.052676,0.020963,0.184356,0.044865,0.080338,0.252849,-5.5608,2.0961,18.4329,4.6973,8.4839,26.5211
LU,HYPERNETS,TRIOS,561,55,46,46,46,0.706,0.7872,0.698,0.8093,0.9384,-0.012246,0.56748,1.067457,NA,TRUE,FALSE,0.922088,0.645264,13.1229,-0.161217,-0.025346,0.051766,0.042319,0.081244,0.213995,-19.2233,-2.6009,5.1764,4.2317,8.1619,27.1662
LU,TRIOS,HYPERNETS,561,55,46,46,46,1.0779,0.9398,1.0656,1.2356,1.4326,-1.529287,-0.701159,0.013049,NA,TRUE,FALSE,0.922088,0.645264,14.9317,-0.049214,0.026012,0.192261,0.040597,0.077467,0.254762,-5.1764,2.6009,19.2233,4.2317,8.1619,27.1662
LU,HYPERNETS,TRIOS,562,55,46,46,46,0.7038,0.7877,0.6957,0.8066,0.9351,-0.01272,0.562066,1.057839,NA,TRUE,FALSE,0.92734,0.647553,13.1836,-0.16296,-0.030497,0.047065,0.039938,0.078787,0.217978,-19.4702,-3.1463,4.7064,4.0229,8.2113,27.0245
LU,TRIOS,HYPERNETS,562,55,46,46,46,1.0818,0.9399,1.0694,1.2398,1.4374,-1.520568,-0.696867,0.013603,NA,TRUE,FALSE,0.92734,0.647553,15.1058,-0.044949,0.031469,0.194717,0.039756,0.079209,0.25142,-4.7064,3.1463,19.4702,4.0229,8.2113,27.0245
LU,HYPERNETS,TRIOS,563,55,46,46,46,0.7019,0.7878,0.694,0.8047,0.9332,-0.014046,0.556924,1.049323,NA,TRUE,FALSE,0.931079,0.648603,13.2502,-0.16624,-0.031645,0.045088,0.040337,0.078666,0.220898,-19.9395,-3.2689,4.5087,4.1565,8.2126,27.1416
LU,TRIOS,HYPERNETS,563,55,46,46,46,1.0839,0.9386,1.0716,1.2426,1.4409,-1.511992,-0.692054,0.015052,NA,TRUE,FALSE,0.931079,0.648603,15.2431,-0.043141,0.032698,0.199403,0.04078,0.079354,0.252281,-4.5087,3.2689,19.9395,4.1565,8.2126,27.1416
LU,HYPERNETS,TRIOS,564,55,46,46,46,0.7008,0.7864,0.6933,0.8043,0.9331,-0.013815,0.554303,1.043997,NA,TRUE,FALSE,0.931129,0.649445,13.3769,-0.16702,-0.029356,0.052307,0.040856,0.081485,0.222389,-20.0512,-3.0248,5.2295,4.0856,8.491,27.0452
LU,TRIOS,HYPERNETS,564,55,46,46,46,1.0833,0.9375,1.0716,1.2433,1.4424,-1.505847,-0.689152,0.014805,NA,TRUE,FALSE,0.931129,0.649445,15.3976,-0.049685,0.030252,0.200516,0.040351,0.08169,0.255659,-5.2295,3.0248,20.0512,4.0856,8.491,27.0452
LU,HYPERNETS,TRIOS,565,55,46,46,46,0.701,0.7862,0.6933,0.8041,0.9327,-0.012058,0.548697,1.032151,NA,TRUE,FALSE,0.92637,0.647069,13.4937,-0.16863,-0.032652,0.048235,0.040394,0.084642,0.223997,-20.2844,-3.3756,4.823,4.0394,8.7365,27.3616
LU,TRIOS,HYPERNETS,565,55,46,46,46,1.0841,0.9375,1.0722,1.2436,1.4424,-1.48882,-0.682358,0.012929,NA,TRUE,FALSE,0.92637,0.647069,15.5343,-0.046006,0.033759,0.202854,0.039825,0.083802,0.255222,-4.823,3.3756,20.2844,4.0394,8.7365,27.3616
LU,HYPERNETS,TRIOS,566,55,46,46,46,0.7009,0.7874,0.6935,0.8046,0.9335,-0.023086,0.533911,1.013977,NA,TRUE,FALSE,0.925977,0.647082,13.6192,-0.174522,-0.035845,0.051465,0.043128,0.082752,0.226603,-21.1437,-3.7181,5.1462,4.3128,8.5439,27.6899
LU,TRIOS,HYPERNETS,566,55,46,46,46,1.0827,0.9348,1.0712,1.2428,1.442,-1.462172,-0.663571,0.02473,NA,TRUE,FALSE,0.925977,0.647082,15.7503,-0.048941,0.037185,0.211453,0.041739,0.082116,0.258183,-5.1462,3.7181,21.1437,4.3128,8.5439,27.6899
LU,HYPERNETS,TRIOS,567,55,46,46,46,0.7015,0.7892,0.6947,0.8066,0.9366,-0.042265,0.513769,0.992624,NA,TRUE,FALSE,0.925696,0.64695,13.7135,-0.176768,-0.036393,0.048387,0.043602,0.082969,0.229571,-21.4734,-3.778,4.8387,4.4811,8.3544,27.7037
LU,TRIOS,HYPERNETS,567,55,46,46,46,1.0781,0.93,1.0677,1.2397,1.4395,-1.428924,-0.636935,0.045125,NA,TRUE,FALSE,0.925696,0.64695,15.9317,-0.046154,0.037793,0.214743,0.044526,0.080361,0.261453,-4.8387,3.778,21.4734,4.4811,8.3544,27.7037
LU,HYPERNETS,TRIOS,568,55,46,46,46,0.7031,0.7892,0.6963,0.8084,0.9387,-0.042298,0.507146,0.980351,NA,TRUE,FALSE,0.916698,0.639738,13.7719,-0.180111,-0.026068,0.052358,0.043471,0.084915,0.230289,-21.9685,-2.6769,5.2358,4.3471,8.6469,27.5046
LU,TRIOS,HYPERNETS,568,55,46,46,46,1.0759,0.9295,1.0653,1.237,1.4363,-1.40804,-0.627324,0.045061,NA,TRUE,FALSE,0.916698,0.639738,15.95,-0.049753,0.026772,0.219693,0.04239,0.083022,0.264947,-5.2358,2.6769,21.9685,4.3471,8.6469,27.5046
LU,HYPERNETS,TRIOS,569,55,46,46,46,0.7072,0.7895,0.7008,0.8142,0.9459,-0.054568,0.49221,0.962833,NA,TRUE,FALSE,0.903481,0.634993,13.9757,-0.17638,-0.024249,0.059707,0.046291,0.084659,0.226608,-21.4153,-2.4853,5.9707,4.6289,8.6276,28.0277
LU,TRIOS,HYPERNETS,569,55,46,46,46,1.0669,0.927,1.0572,1.2283,1.427,-1.373967,-0.604558,0.057688,NA,TRUE,FALSE,0.903481,0.634993,16.0273,-0.056343,0.024854,0.214154,0.044239,0.085594,0.263065,-5.9707,2.4853,21.4153,4.6289,8.6276,28.0277
LU,HYPERNETS,TRIOS,570,55,46,46,46,0.7048,0.7882,0.6985,0.8116,0.9431,-0.048307,0.491631,0.9563,NA,TRUE,FALSE,0.905732,0.637777,14.168,-0.181796,-0.027919,0.060573,0.050819,0.086233,0.230726,-22.2191,-2.8726,6.0571,5.0814,8.9743,27.9795
LU,TRIOS,HYPERNETS,570,55,46,46,46,1.0699,0.9277,1.0603,1.2321,1.4317,-1.369105,-0.605733,0.051222,NA,TRUE,FALSE,0.905732,0.637777,16.3122,-0.05711,0.028732,0.222192,0.048352,0.085538,0.262963,-6.0571,2.8726,22.2191,5.0814,8.9743,27.9795
LU,HYPERNETS,TRIOS,571,55,46,46,46,0.7017,0.7893,0.6956,0.8084,0.9396,-0.059534,0.476164,0.937098,NA,TRUE,FALSE,0.916618,0.642463,14.2763,-0.191516,-0.036541,0.05405,0.044721,0.089298,0.239865,-23.6889,-3.7937,5.4049,4.6178,9.1543,28.4557
LU,TRIOS,HYPERNETS,571,55,46,46,46,1.0736,0.92490000000000006,1.0643,1.2369,1.4376,-1.347159,-0.588991,0.063363,NA,TRUE,FALSE,0.916618,0.642463,16.6576,-0.051277,0.037947,0.236894,0.044652,0.087789,0.259187,-5.4049,3.7937,23.6889,4.6178,9.1543,28.4557
LU,HYPERNETS,TRIOS,572,55,46,46,46,0.6999,0.7933,0.694,0.8068,0.9378,-0.084078,0.44934,0.908211,NA,TRUE,FALSE,0.928705,0.64739,14.3488,-0.20262,-0.042657,0.04496,0.045423,0.086213,0.249696,-25.4112,-4.4566,4.496,4.5852,9.0723,29.8037
LU,TRIOS,HYPERNETS,572,55,46,46,46,1.0753,0.9192,1.0663,1.2395,1.4409,-1.308624,-0.556963,0.089651,NA,TRUE,FALSE,0.928705,0.64739,17.0254,-0.043025,0.044575,0.254116,0.04384,0.089722,0.263999,-4.496,4.4566,25.4112,4.5852,9.0723,29.8037
LU,HYPERNETS,TRIOS,573,55,46,46,46,0.699,0.7968,0.6934,0.8064,0.9377,-0.1106,0.421298,0.878692,NA,TRUE,FALSE,0.938952,0.652984,14.5067,-0.211448,-0.047806,0.037376,0.043438,0.088869,0.256854,-26.8147,-5.0211,3.7376,4.5213,9.7576,31.5001
LU,TRIOS,HYPERNETS,573,55,46,46,46,1.075,0.913,1.0664,1.2401,1.4421,-1.267167,-0.522455,0.117944,NA,TRUE,FALSE,0.938952,0.652984,17.4575,-0.036029,0.050217,0.268147,0.044212,0.097614,0.271061,-3.7376,5.0211,26.8147,4.5213,9.7576,31.5001
LU,HYPERNETS,TRIOS,574,55,46,46,46,0.6991,0.7955,0.6936,0.8067,0.9382,-0.112977,0.414728,0.86847,NA,TRUE,FALSE,0.937655,0.653024,14.6501,-0.213166,-0.049907,0.038503,0.045509,0.089878,0.257202,-27.0917,-5.2531,3.85,4.6638,9.8793,31.7364
LU,TRIOS,HYPERNETS,574,55,46,46,46,1.0743,0.9131,1.0659,1.2396,1.4417,-1.252082,-0.514115,0.120422,NA,TRUE,FALSE,0.937655,0.653024,17.6664,-0.03707,0.052534,0.270918,0.045095,0.098832,0.27174,-3.85,5.2531,27.0917,4.6638,9.8793,31.7364
LU,HYPERNETS,TRIOS,575,55,46,46,46,0.7016,0.7882,0.6959,0.8091,0.9408,-0.080758,0.436823,0.881968,NA,TRUE,FALSE,0.915468,0.645672,14.938,-0.208576,-0.041926,0.057795,0.053547,0.090295,0.254187,-26.3545,-4.3775,5.7794,5.3974,9.4614,31.1507
LU,TRIOS,HYPERNETS,575,55,46,46,46,1.0717,0.9212,1.0629,1.2359,1.437,-1.267375,-0.53986,0.085839,NA,TRUE,FALSE,0.915468,0.645672,17.6394,-0.054635,0.04379,0.263545,0.052596,0.090558,0.266279,-5.7794,4.3775,26.3545,5.3974,9.4614,31.1507
LU,HYPERNETS,TRIOS,576,55,46,46,46,0.7025,0.7876,0.697,0.8107,0.9429,-0.076117,0.436868,0.877936,NA,TRUE,FALSE,0.909103,0.64146,15.0524,-0.20829,-0.036889,0.063335,0.053248,0.094621,0.253456,-26.3091,-3.8311,6.3331,5.3247,9.9107,31.0148
LU,TRIOS,HYPERNETS,576,55,46,46,46,1.0689,0.9211,1.0606,1.2335,1.4347,-1.25954,-0.53889,0.08073,NA,TRUE,FALSE,0.909103,0.64146,17.6933,-0.059555,0.03832,0.263093,0.050554,0.09315,0.270674,-6.3331,3.8311,26.3091,5.3247,9.9107,31.0148
LU,HYPERNETS,TRIOS,577,55,46,46,46,0.7034,0.7851,0.6981,0.8121,0.9447,-0.07635,0.432495,0.869909,NA,TRUE,FALSE,0.904905,0.640613,15.2759,-0.208094,-0.032976,0.074762,0.059706,0.097286,0.255488,-26.278,-3.4119,7.4746,5.9704,10.3098,31.1817
LU,TRIOS,HYPERNETS,577,55,46,46,46,1.0666,0.9215,1.0586,1.2314,1.4325,-1.246182,-0.532593,0.080822,NA,TRUE,FALSE,0.904905,0.640613,17.913,-0.069533,0.034138,0.262784,0.056339,0.09757,0.278639,-7.4746,3.4119,26.278,5.9704,10.3098,31.1817
LU,HYPERNETS,TRIOS,578,55,46,46,46,0.7026,0.7855,0.6974,0.8112,0.9438,-0.087152,0.416541,0.849517,NA,TRUE,FALSE,0.909052,0.644203,15.4919,-0.208199,-0.03683,0.074113,0.059527,0.10093,0.260476,-26.2943,-3.8257,7.4098,5.9527,10.5811,32.6909
LU,TRIOS,HYPERNETS,578,55,46,46,46,1.0676,0.9189,1.0596,1.2327,1.434,-1.218205,-0.513456,0.092347,NA,TRUE,FALSE,0.909052,0.644203,18.3362,-0.068973,0.038275000000000003,0.262943,0.056182,0.099312,0.281563,-7.4098,3.8257,26.2943,5.9527,10.5811,32.6909
LU,HYPERNETS,TRIOS,579,55,46,46,46,0.6993,0.7854,0.6943,0.8081,0.9404,-0.098102,0.401625,0.831017,NA,TRUE,FALSE,0.921483,0.6521,15.7482,-0.21731,-0.042288,0.068335,0.055144,0.097924,0.262012,-27.7652,-4.416,6.8319,5.7058,10.2083,34.3128
LU,TRIOS,HYPERNETS,579,55,46,46,46,1.0709,0.9154,1.0633,1.2375,1.4402,-1.196853,-0.497019,0.10431699999999999,NA,TRUE,FALSE,0.921483,0.6521,18.8907,-0.063935,0.044164,0.277659,0.054269,0.096149,0.284565,-6.8319,4.416,27.7652,5.7058,10.2083,34.3128
LU,HYPERNETS,TRIOS,580,55,46,46,46,0.6972,0.7885,0.6925,0.8062,0.9385,-0.121938,0.3752,0.802254,NA,TRUE,FALSE,0.935237,0.659938,15.9367,-0.226382,-0.050583,0.061929,0.054411,0.096454,0.268682,-29.2651,-5.3285,6.1916,5.7542,10.6066,34.7238
LU,TRIOS,HYPERNETS,580,55,46,46,46,1.0728,0.9101,1.0656,1.2404,1.444,-1.15845,-0.465408,0.129932,NA,TRUE,FALSE,0.935237,0.659938,19.4827,-0.058294,0.053292,0.292675,0.057542,0.106067,0.292967,-6.1916,5.3285,29.2651,5.7542,10.6066,34.7238
LU,HYPERNETS,TRIOS,581,55,46,46,46,0.6925,0.7903,0.6881,0.8013,0.933,-0.139052,0.353571,0.776629,NA,TRUE,FALSE,0.954138,0.670466,16.1859,-0.236527,-0.059108,0.049935,0.053849,0.106944,0.277755,-30.9849,-6.2826,4.9924,5.4763,11.9751,35.6539
LU,TRIOS,HYPERNETS,581,55,46,46,46,1.0787,0.9058,1.0718,1.248,1.4533,-1.128638,-0.441268,0.149035,NA,TRUE,FALSE,0.954138,0.670466,20.2275,-0.04754,0.062831,0.309894,0.05293,0.119751,0.309894,-4.9924,6.2826,30.9849,5.4763,11.9751,35.6539
LU,HYPERNETS,TRIOS,582,55,46,46,46,0.6879,0.7904,0.6839,0.7968,0.9284,-0.150681,0.33741,0.756349,NA,TRUE,FALSE,0.970801,0.68034,16.4835,-0.242173,-0.06773,0.045014,0.051293,0.114139,0.286648,-31.9603,-7.2654,4.5009,5.1289,12.8848,35.2722
LU,TRIOS,HYPERNETS,582,55,46,46,46,1.0833,0.9021,1.0772,1.255,1.4621,-1.105864,-0.423436,0.162308,NA,TRUE,FALSE,0.970801,0.68034,20.9716,-0.043067,0.072657,0.319642,0.048783,0.128851,0.319642,-4.5009,7.2654,31.9603,5.1289,12.8848,35.2722
LU,HYPERNETS,TRIOS,583,55,46,46,46,0.6859,0.7929,0.682,0.7946,0.9259,-0.163886,0.318476,0.732472,NA,TRUE,FALSE,0.98002,0.685414,16.7228,-0.24694,-0.076541,0.041346,0.045992,0.120951,0.298035,-32.7952,-8.2885,4.1345,4.5992,13.7598,35.3348
LU,TRIOS,HYPERNETS,583,55,46,46,46,1.0862,0.8983,1.0801,1.2584,1.4663,-1.073992,-0.400783,0.177009,NA,TRUE,FALSE,0.98002,0.685414,21.5843,-0.039703,0.082885,0.327988,0.04397,0.137604,0.327988,-4.1345,8.2885,32.7952,4.5992,13.7598,35.3348
LU,HYPERNETS,TRIOS,584,55,46,46,46,0.6846,0.787,0.6805,0.7926,0.9232,-0.144959,0.326923,0.732058,NA,TRUE,FALSE,0.970412,0.679177,16.9119,-0.247565,-0.074215,0.044645,0.056273,0.11969,0.300796,-32.9059,-8.0165,4.4641,5.7112,13.5964,35.5117
LU,TRIOS,HYPERNETS,584,55,46,46,46,1.0897,0.9036,1.0832,1.2616,1.4695,-1.075734,-0.41245,0.157013,NA,TRUE,FALSE,0.970412,0.679177,21.7734,-0.042729,0.080165,0.329101,0.054236,0.135965,0.329101,-4.4641,8.0165,32.9059,5.7112,13.5964,35.5117
LU,HYPERNETS,TRIOS,585,55,46,46,46,0.6898,0.7847,0.6851,0.7974,0.9282,-0.136109,0.325916,0.722837,NA,TRUE,FALSE,0.943544,0.665176,17.0592,-0.242927,-0.062333,0.056174,0.060982,0.115215,0.299155,-32.0924,-6.6481,5.6172,6.4825,12.9837,35.3622
LU,TRIOS,HYPERNETS,585,55,46,46,46,1.0847,0.9072,1.0773,1.254,1.4597,-1.05513,-0.408705,0.146632,NA,TRUE,FALSE,0.943544,0.665176,21.7111,-0.053184,0.066485,0.32097,0.063712,0.129839,0.32097,-5.6172,6.6481,32.0924,6.4825,12.9837,35.3622
LU,HYPERNETS,TRIOS,586,55,46,46,46,0.6938,0.7833,0.6897,0.8034,0.9359,-0.141031,0.316929,0.710068,NA,TRUE,FALSE,0.924907,0.656658,17.3324,-0.236211,-0.061497,0.062647,0.062825,0.114124,0.300899,-30.9345,-6.5527,6.2647,6.4811,12.0821,36.2726
LU,TRIOS,HYPERNETS,586,55,46,46,46,1.0748,0.9043,1.0685,1.2447,1.4499,-1.029538,-0.394478,0.150693,NA,TRUE,FALSE,0.924907,0.656658,21.8089,-0.058953,0.065528,0.309429,0.064811,0.117182,0.314473,-6.2647,6.5527,30.9345,6.4811,12.0821,36.2726
LU,HYPERNETS,TRIOS,587,55,46,46,46,0.7023,0.784,0.6983,0.8135,0.9478,-0.141054,0.310531,0.698132,NA,TRUE,FALSE,0.892688,0.636429,17.3532,-0.227113,-0.041577,0.080841,0.070231,0.112432,0.292599,-29.4025,-4.3381,8.083,7.2142,12.2605,36.8278
LU,TRIOS,HYPERNETS,587,55,46,46,46,1.0611,0.9036,1.055,1.2292,1.4321,-0.999801,-0.381703,0.148816,NA,TRUE,FALSE,0.892688,0.636429,21.4334,-0.074776,0.043382,0.294198,0.067288,0.115743,0.309016,-8.083,4.3381,29.4025,7.2142,12.2605,36.8278
LU,HYPERNETS,TRIOS,588,55,46,46,46,0.7205,0.7848,0.7175,0.837,0.9764,-0.141868,0.304755,0.687627,NA,TRUE,FALSE,0.837884,0.607279,17.7115,-0.205967,-0.016876,0.108976,0.0829,0.128838,0.289041,-25.9663,-1.7172,10.8967,8.891,13.1452,37.2666
LU,TRIOS,HYPERNETS,588,55,46,46,46,1.0284,0.9001,1.0242,1.1947,1.3937,-0.958324,-0.364101,0.145301,NA,TRUE,FALSE,0.837884,0.607279,20.7801,-0.098253,0.017178,0.259928,0.0828,0.116179,0.317782,-10.8967,1.7172,25.9663,8.891,13.1452,37.2666
LU,HYPERNETS,TRIOS,589,55,46,46,46,0.7196,0.7752,0.7168,0.8363,0.9757,-0.113586,0.320994,0.69348,NA,TRUE,FALSE,0.827015,0.604852,18.3793,-0.204821,-0.007461,0.137743,0.076793,0.142313,0.28828,-25.7996,-0.752,13.7737,8.1982,14.3195,38.006100000000004
LU,TRIOS,HYPERNETS,589,55,46,46,46,1.0289,0.9065,1.0249,1.1958,1.3951,-0.967473,-0.383832,0.116415,NA,TRUE,FALSE,0.827015,0.604852,21.1944,-0.121057,0.007522,0.258405,0.079989,0.128092,0.313122,-13.7737,0.752,25.7996,8.1982,14.3195,38.006100000000004
LU,HYPERNETS,TRIOS,590,55,46,46,46,0.715,0.7792,0.7121,0.8306,0.9689,-0.129245,0.298626,0.665433,NA,TRUE,FALSE,0.835366,0.606562,18.3601,-0.212266,-0.023239,0.121523,0.082561,0.132999,0.298827,-26.9964,-2.3793,12.1512,8.9124,13.3531,38.6223
LU,TRIOS,HYPERNETS,590,55,46,46,46,1.0364,0.9019,1.0321,1.2039,1.4044,-0.934514,-0.359529,0.133396,NA,TRUE,FALSE,0.835366,0.606562,21.7679,-0.108337,0.023793,0.270453,0.086026,0.1178,0.324308,-12.1512,2.3793,26.9964,8.9124,13.3531,38.6223
