var_name,file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dist_limit,dateTime_X,dateTime_Y,diff_time,diff_time_limit,n,Slope,Slope_log,Slope_II_low,Slope_II,Slope_II_high,Slope_II_int_low,Slope_II_int,Slope_II_int_high,Slope_II_p,Slope_II_slope_bias_sig,Slope_II_int_bias_sig,RMSE,MSA,MAPE,MRD_25,MRD_50,MRD_75,MARD_25,MARD_50,MARD_75,Bias_25,Bias_50,Bias_75,Error_25,Error_50,Error_75
LW,HYPERNETS_vs_TRIOS_vs_20240812T113700_LW.csv,Hyp,TRIOS,15.134182999999998,36.588333000000006,15.134279999999999,36.588713000000006,0.04,10,2024-08-12T13:37:00Z,2024-08-12T13:36:35Z,0,20,321,0.9923,2.6651,0.9868,1.0022,1.0178,-3.391353,-3.268786,-3.148097,NA,FALSE,TRUE,3.305757,3.251812,55.9966,-0.90186,-0.534975,-0.250893,0.250893,0.534975,0.90186,-918.954,-115.0423,-33.4922,33.4922,115.0423,918.954
LW,HYPERNETS_vs_TRIOS_vs_20240812T113700_LW.csv,TRIOS,Hyp,15.134279999999999,36.588713000000006,15.134182999999998,36.588333000000006,0.04,10,2024-08-12T13:36:35Z,2024-08-12T13:37:00Z,0,20,321,0.988,0.3564,0.9825,0.9978,1.0134,3.190211,3.261739,3.332171,NA,FALSE,TRUE,3.305757,3.251812,472.698,0.334922,1.150423,9.18954,0.334922,1.150423,9.18954,33.4922,115.0423,918.954,33.4922,115.0423,918.954
LW,HYPERNETS_vs_TRIOS_vs_20240812T114500_LW.csv,Hyp,TRIOS,15.140082999999999,36.601033,15.142036000000001,36.605829,0.56,10,2024-08-12T13:45:00Z,2024-08-12T13:47:01Z,2,20,321,0.9427,2.1253,0.937,0.9482,0.9596,-1.978804,-1.904106,-1.830294,NA,TRUE,TRUE,2.295008,2.243888,50.1547,-0.850504,-0.421957,-0.211539,0.211539,0.421957,0.850504,-568.9158,-72.9976,-26.8294,26.8294,72.9976,568.9158
LW,HYPERNETS_vs_TRIOS_vs_20240812T114500_LW.csv,TRIOS,Hyp,15.142036000000001,36.605829,15.140082999999999,36.601033,0.56,10,2024-08-12T13:47:01Z,2024-08-12T13:45:00Z,2,20,321,1.0484,0.4504,1.0421,1.0546,1.0672,1.953373,2.00805,2.062079,NA,TRUE,TRUE,2.295008,2.243888,280.2358,0.268294,0.729976,5.689158,0.268294,0.729976,5.689158,26.8294,72.9976,568.9158,26.8294,72.9976,568.9158
LW,HYPERNETS_vs_TRIOS_vs_20240812T120000_LW.csv,Hyp,TRIOS,15.1553,36.62250000000001,15.156697000000001,36.624387,0.24,10,2024-08-12T14:00:00Z,2024-08-12T14:02:32Z,3,20,321,0.8481,3.1611,0.849,0.8703,0.8921,-5.222937,-4.983912,-4.750726,NA,TRUE,TRUE,6.512746,6.407006,67.1192,-0.932526,-0.673437,-0.418388,0.418388,0.673437,0.932526,-1382.0492,-206.2194,-71.9359,71.9359,206.2194,1382.0492
LW,HYPERNETS_vs_TRIOS_vs_20240812T120000_LW.csv,TRIOS,Hyp,15.156697000000001,36.624387,15.1553,36.62250000000001,0.24,10,2024-08-12T14:02:32Z,2024-08-12T14:00:00Z,3,20,321,1.1197,0.2873,1.121,1.1491,1.1778,5.595539,5.726814,5.854883,NA,TRUE,TRUE,6.512746,6.407006,692.3614,0.719359,2.062194,13.820492,0.719359,2.062194,13.820492,71.9359,206.2194,1382.0492,71.9359,206.2194,1382.0492
LW,HYPERNETS_vs_TRIOS_vs_20240813T080100_LW.csv,Hyp,TRIOS,15.532567,36.810317,15.537604,36.812231,0.5,10,2024-08-13T10:01:00Z,2024-08-13T10:02:49Z,2,20,321,1.5086,2.6342,1.4996,1.5198,1.5402,-2.356345,-2.278945,-2.202571,NA,TRUE,TRUE,1.250806,1.20156,47.5868,-0.871912,-0.314823,0.16974,0.18977,0.314823,0.871912,-680.7152,-45.9476,16.974,19.1733,45.9476,680.7152
LW,HYPERNETS_vs_TRIOS_vs_20240813T080100_LW.csv,TRIOS,Hyp,15.537604,36.812231,15.532567,36.810317,0.5,10,2024-08-13T10:02:49Z,2024-08-13T10:01:00Z,2,20,321,0.6531,0.354,0.6493,0.658,0.6668,1.468749,1.499509,1.52986,NA,TRUE,TRUE,1.250806,1.20156,327.1633,-0.145109,0.459476,6.807152,0.161965,0.459476,6.807152,-16.974,45.9476,680.7152,19.1733,45.9476,680.7152
LW,HYPERNETS_vs_TRIOS_vs_20240813T082000_LW.csv,Hyp,TRIOS,15.573633000000001,36.825183,15.56705,36.822964,0.64,10,2024-08-13T10:20:00Z,2024-08-13T10:18:14Z,2,20,321,1.2524,2.7859,1.2459,1.2667,1.2878,-2.740633,-2.636088,-2.533257,NA,TRUE,TRUE,1.590234,1.396678,47.8995,-0.90857,-0.45489,-0.058458,0.08428,0.45489,0.90857,-993.7386,-83.4492,-6.2088,8.9779,83.4492,993.7386
LW,HYPERNETS_vs_TRIOS_vs_20240813T082000_LW.csv,TRIOS,Hyp,15.56705,36.822964,15.573633000000001,36.825183,0.64,10,2024-08-13T10:18:14Z,2024-08-13T10:20:00Z,2,20,321,0.7805,0.3281,0.7765,0.7895,0.8026,2.033228,2.081093,2.128173,NA,TRUE,TRUE,1.590234,1.396678,478.3989,0.062088,0.834492,9.937386,0.089442,0.834492,9.937386,6.2088,83.4492,993.7386,8.9779,83.4492,993.7386
LW,HYPERNETS_vs_TRIOS_vs_20240813T084000_LW.csv,Hyp,TRIOS,15.621016999999998,36.839983,15.618001999999999,36.839055,0.29,10,2024-08-13T10:40:00Z,2024-08-13T10:39:24Z,1,20,321,1.3662,2.1812,1.3583,1.3715,1.3849,-1.282022,-1.231987,-1.182437,NA,TRUE,TRUE,1.111598,1.002669,44.8672,-0.871878,-0.110726,0.192855,0.188183,0.262899,0.871878,-680.5063,-12.4513,19.2855,18.919,31.5501,680.5063
LW,HYPERNETS_vs_TRIOS_vs_20240813T084000_LW.csv,TRIOS,Hyp,15.618001999999999,36.839055,15.621016999999998,36.839983,0.29,10,2024-08-13T10:39:24Z,2024-08-13T10:40:00Z,1,20,321,0.7263,0.4275,0.7221,0.7291,0.7362,0.870556,0.898259,0.925693,NA,TRUE,TRUE,1.111598,1.002669,326.4195,-0.161675,0.124513,6.805063,0.159509,0.26478,6.805063,-19.2855,12.4513,680.5063,18.919,31.5501,680.5063
LW,HYPERNETS_vs_TRIOS_vs_20240813T093100_LW.csv,Hyp,TRIOS,15.642916999999999,36.85099999999999,15.642878999999999,36.851138,0.02,10,2024-08-13T11:31:00Z,2024-08-13T11:28:34Z,2,20,321,1.1963,1.7687,1.1898,1.1997,1.2096,-0.599102,-0.556753,-0.514752,NA,TRUE,TRUE,0.882642,0.720484,38.0867,-0.819711,-0.028291,0.123357,0.108151,0.168286,0.819711,-454.6636,-2.9115,12.3357,11.0649,17.5595,454.6636
