file_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dist_limit,dateTime_X,dateTime_Y,diff_time,diff_time_limit,n,Slope,Slope_log,Bias,Error,MRD,MARD,RMSE,MSA,MAPE
HYPERNETS_vs_TRIOS_vs_20240817T125100_RHOW.csv,Hyp,TRIOS,11.802617000000001,40.178817,11.687622999999999,40.231065,11.38,10,2024-08-17T14:51:00Z,2024-08-17T15:54:42Z,64,20,321,1.01,0.9,3.82,3.82,0.038234,0.038234,4.81e-4,3.68e-4,15.9
HYPERNETS_vs_TRIOS_vs_20240817T125100_RHOW.csv,TRIOS,Hyp,11.687622999999999,40.231065,11.802617000000001,40.178817,11.38,10,2024-08-17T15:54:42Z,2024-08-17T14:51:00Z,64,20,321,0.99,1.1,-3.82,3.82,-0.036826,0.036826,4.81e-4,3.68e-4,11.08
HYPERNETS_vs_TRIOS_vs_20240817T130100_RHOW.csv,Hyp,TRIOS,11.782083,40.187733,11.687622999999999,40.231065,9.37,10,2024-08-17T15:01:00Z,2024-08-17T15:54:42Z,54,20,321,1.03,0.87,5.53,5.53,0.055252,0.055252,7.59e-4,5.86e-4,24.71
HYPERNETS_vs_TRIOS_vs_20240817T130100_RHOW.csv,TRIOS,Hyp,11.687622999999999,40.231065,11.782083,40.187733,9.37,10,2024-08-17T15:54:42Z,2024-08-17T15:01:00Z,54,20,321,0.97,1.14,-5.53,5.53,-0.052359,0.052359,7.59e-4,5.86e-4,15.34
HYPERNETS_vs_TRIOS_vs_20240817T131100_RHOW.csv,Hyp,TRIOS,11.766933,40.194767,11.687622999999999,40.231065,7.86,10,2024-08-17T15:11:00Z,2024-08-17T15:54:42Z,44,20,321,0.91,1.16,-29.74,29.74,-0.229233,0.229233,0.002518,0.002203,26.61
HYPERNETS_vs_TRIOS_vs_20240817T131100_RHOW.csv,TRIOS,Hyp,11.687622999999999,40.231065,11.766933,40.194767,7.86,10,2024-08-17T15:54:42Z,2024-08-17T15:11:00Z,44,20,321,1.1,0.86,29.74,29.74,0.297409,0.297409,0.002518,0.002203,41.85
HYPERNETS_vs_TRIOS_vs_20240817T132100_RHOW.csv,Hyp,TRIOS,11.746732999999999,40.204117000000004,11.687622999999999,40.231065,5.85,10,2024-08-17T15:21:00Z,2024-08-17T15:54:42Z,34,20,321,1.03,1.18,-13.13,13.13,-0.116058,0.116058,7.23e-4,6.41e-4,17.55
HYPERNETS_vs_TRIOS_vs_20240817T132100_RHOW.csv,TRIOS,Hyp,11.687622999999999,40.231065,11.746732999999999,40.204117000000004,5.85,10,2024-08-17T15:54:42Z,2024-08-17T15:21:00Z,34,20,321,0.97,0.85,13.13,13.13,0.131295,0.131295,7.23e-4,6.41e-4,26.82
HYPERNETS_vs_HYPERPRO_vs_20240809T073700_RHOW.csv,Hyp,HYPERPRO,22.401483,36.0163,22.403399999999998,36.0082,0.92,10,2024-08-09T09:37:00Z,2024-08-09T10:45:00Z,68,20,321,1.1,0.85,21.63,21.63,0.216268,0.216268,0.002188,0.001507,49.68
HYPERNETS_vs_HYPERPRO_vs_20240809T073700_RHOW.csv,HYPERPRO,Hyp,22.403399999999998,36.0082,22.401483,36.0163,0.92,10,2024-08-09T10:45:00Z,2024-08-09T09:37:00Z,68,20,321,0.91,1.17,-21.63,21.63,-0.177813,0.177813,0.002188,0.001507,26.11
HYPERNETS_vs_HYPERPRO_vs_20240809T074500_RHOW.csv,Hyp,HYPERPRO,22.400667,36.01495,22.403399999999998,36.0082,0.79,10,2024-08-09T09:45:00Z,2024-08-09T10:45:00Z,60,20,321,1.09,0.81,20.69,20.69,0.206864,0.206864,0.002067,0.001407,61.57
